rank,stock_id,name,industry,industry_canon,sector_l1,sector_l2,industry_ambiguous,gics_sector,gics_zh,gics_mixed,yf_sector,yf_super,icb_industry,yf_ticker,is_cyclical,cyclical_sector,date,revenue,revenue_prev_year,cum_revenue,cum_revenue_prev_year,yoy,mom,cum_yoy,cum_yoy_slope,cum_yoy_declining,consec_pos_yoy,mean_yoy_6m,std_yoy_6m,yoy_accelerating,seasonality,cagr_2y,n_months,pattern,score,tier
1459,2446,模擬2446,電機機械,電機機械,非電子,機電工業,False,Industrials,工業,False,Industrials,Sensitive,Industrials,2446.TWO,False,,2026-05-01,133689598,176897885.0,779383910,935639819.0,-24.43,0.01,-16.7,-6.4557142857142855,True,0,-13.841666666666669,10.583016924404033,False,淡季正常,-0.622440107319433,36,見頂/動能衰退型,12.4,警戒
1460,6573,虹揚-KY,汽車工業,汽車工業,非電子,機電工業,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,6573.TW,False,,2026-05-01,71079758,88782626.0,401933875,488781950.0,-19.94,-10.25,-17.77,-7.052285714285715,True,0,-13.738333333333335,10.529984831686868,False,淡季正常,4.249451073838673,36,見頂/動能衰退型,12.4,警戒
1461,1139,模擬1139,金融保險業,金融保險,金融,金融保險,False,Financials,金融,False,Financial Services,Cyclical,Financials,1139.TWO,False,,2026-05-01,149786033,201054001.0,834954749,1007008945.0,-25.5,1.0,-17.09,-6.921714285714285,True,0,-14.805,10.442504089856353,False,淡季正常,2.6354893425138526,36,見頂/動能衰退型,12.4,警戒
1462,1830,模擬1830,電子通路業,電子通路業,電子,電子通路,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1830.TWO,False,,2026-05-01,69737680,99828293.0,402633205,501958543.0,-30.14,-7.65,-19.79,-7.389714285714286,True,0,-16.566666666666666,10.842425415417386,False,淡季正常,-0.1663275355853866,36,見頂/動能衰退型,12.3,警戒
1463,1243,模擬1243,食品工業,食品工業,非電子,民生消費,False,Consumer Staples,必需消費,False,Consumer Defensive,Defensive,Consumer Staples,1243.TW,False,,2026-05-01,26408181,31711893.0,136585214,162593852.0,-16.72,10.44,-16.0,-7.031142857142856,True,0,-13.125,11.06984454874292,False,旺季正常,6.632632199316779,36,見頂/動能衰退型,12.2,警戒
1464,1826,模擬1826,電腦及週邊設備業,電腦及週邊設備業,電子,電腦及週邊,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1826.TW,False,,2026-05-01,57755616,79608955.0,339619352,398500853.0,-27.45,-7.75,-14.78,-5.936857142857142,True,0,-11.340000000000002,11.154166635537294,False,淡季正常,1.1503718109590721,36,見頂/動能衰退型,12.2,警戒
1465,1844,模擬1844,生技醫療業,生技醫療業,非電子,生技醫療,False,Health Care,醫療保健,False,Healthcare,Defensive,Health Care,1844.TW,False,,2026-05-01,128789828,170964842.0,678240871,858056564.0,-24.67,0.62,-20.96,-7.496857142857142,True,0,-16.93166666666667,11.652573988417991,False,旺季正常,2.6012347232815314,36,見頂/動能衰退型,12.1,警戒
1466,1195,模擬1195,金融保險業,金融保險,金融,金融保險,False,Financials,金融,False,Financial Services,Cyclical,Financials,1195.TW,False,,2026-05-01,83086257,113736999.0,472042910,593057763.0,-26.95,-1.32,-20.41,-7.513714285714286,True,0,-16.34,11.917410233212024,False,旺季正常,-0.6935140800773731,36,見頂/動能衰退型,12.0,警戒
1467,2062,模擬2062,綠能環保,綠能環保,非電子,綠能環保,False,Industrials,工業,True,Industrials,Sensitive,Industrials,2062.TW,False,,2026-05-01,78976269,106076842.0,457696361,536054804.0,-25.55,-4.48,-14.62,-6.734857142857142,True,0,-12.325000000000001,12.079163533401916,False,淡季正常,1.015364493571802,36,見頂/動能衰退型,12.0,警戒
1468,1568,模擬1568,汽車工業,汽車工業,非電子,機電工業,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,1568.TWO,False,,2026-05-01,52750435,71452458.0,301464811,353008424.0,-26.17,-2.79,-14.6,-6.175428571428571,True,0,-11.056666666666667,11.84254993187231,False,淡季正常,0.13530808710140452,36,見頂/動能衰退型,12.0,警戒
1469,2240,模擬2240,綜合,綜合,非電子,其他,False,Industrials,工業,False,Industrials,Sensitive,Industrials,2240.TW,False,,2026-05-01,59151939,70199246.0,338251840,407520163.0,-15.74,-32.37,-17.0,-4.151142857142858,False,0,-14.283333333333331,13.364555943074036,False,旺季不旺(警訊),-16.47686455030739,36,見頂/動能衰退型,11.7,警戒
1470,1021,模擬1021,綠能環保,綠能環保,非電子,綠能環保,False,Industrials,工業,True,Industrials,Sensitive,Industrials,1021.TWO,False,,2026-05-01,51289923,65836786.0,318497768,351959494.0,-22.1,-31.42,-9.51,-2.8714285714285714,False,0,-0.07500000000000047,33.63058763982574,False,淡季正常,-8.942069131984432,36,中性/觀察型,11.6,警戒
1471,6515,穎崴,半導體業,半導體業,電子,半導體,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,6515.TWO,False,,2026-05-01,20579868,51808240.0,235164802,271061880.0,-60.28,-68.57,-13.24,-5.203428571428572,False,0,-3.018333333333333,34.224062400922286,False,淡季正常,-23.07218414781541,36,中性/觀察型,11.4,警戒
1472,2533,模擬2533,電腦及週邊設備業,電腦及週邊設備業,電子,電腦及週邊,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,2533.TW,False,,2026-05-01,7478746,8819528.0,40474262,43273156.0,-15.2,-22.44,-6.47,-1.8922857142857143,False,0,-2.5433333333333326,15.165474678433979,False,旺季不旺(警訊),-10.374277267175557,36,見頂/動能衰退型,11.2,警戒
1473,2539,模擬2539,其他電子業,其他電子業,電子,其他電子,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,2539.TW,False,,2026-05-01,13013013,15957718.0,68681024,74940108.0,-18.45,-14.83,-8.35,-4.118285714285714,True,0,-3.806666666666666,15.702544026013392,False,淡季正常,1.6972778150322165,36,見頂/動能衰退型,11.1,警戒
1474,2100,模擬2100,光電業,光電業,電子,光電,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,2100.TWO,False,,2026-05-01,105113949,120770442.0,513873012,498045428.0,-12.96,5.72,3.18,-4.234285714285714,True,0,11.943333333333333,32.668435666387346,False,旺季不旺(警訊),-6.296919857553728,36,見頂/動能衰退型,10.7,警戒
1475,1023,模擬1023,農業科技業,農業科技業,非電子,農業科技,False,Consumer Staples,必需消費,False,Consumer Defensive,Defensive,Consumer Staples,1023.TW,False,,2026-05-01,27774684,32305050.0,135342281,173340522.0,-14.02,2.15,-21.92,-9.975142857142856,False,0,1.0833333333333333,50.84183502676599,False,淡季正常,4.840703249407197,36,高波動訂單型,10.5,警戒
1476,1059,模擬1059,通信網路業,通信網路業,電子,通信網路,False,Information Technology,資訊科技,True,Technology,Sensitive,Technology,1059.TW,False,,2026-05-01,46771459,73634519.0,277804608,291324023.0,-36.48,9.82,-4.64,-3.3879999999999995,False,0,12.641666666666666,39.820345895311135,False,旺季不旺(警訊),-16.624084533188455,36,見頂/動能衰退型,10.5,警戒
1477,1663,模擬1663,觀光事業,觀光餐旅,非電子,民生消費,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,1663.TW,False,,2026-05-01,32987108,46557588.0,228168687,266602451.0,-29.15,-25.55,-14.42,-3.658,True,0,-7.6066666666666665,18.28468727894707,False,淡季正常,-20.369365423711617,36,見頂/動能衰退型,10.4,警戒
1478,2082,模擬2082,食品工業,食品工業,非電子,民生消費,False,Consumer Staples,必需消費,False,Consumer Defensive,Defensive,Consumer Staples,2082.TWO,False,,2026-05-01,56758626,68816576.0,345003566,366354075.0,-17.52,-17.84,-5.83,-0.8745714285714286,True,0,3.540000000000001,24.57521990406868,False,淡季正常,-2.6469456297425142,36,見頂/動能衰退型,10.4,警戒
1479,1685,模擬1685,電機機械,電機機械,非電子,機電工業,False,Industrials,工業,False,Industrials,Sensitive,Industrials,1685.TW,False,,2026-05-01,22479315,30788614.0,155691192,154693283.0,-26.99,5.94,0.65,-1.0777142857142856,False,0,-2.1699999999999995,21.333861972616834,False,旺季不旺(警訊),-3.615451349175558,36,見頂/動能衰退型,10.4,警戒
1480,4162,智擎,生技醫療業,生技醫療業,非電子,生技醫療,False,Health Care,醫療保健,False,Healthcare,Defensive,Health Care,4162.TWO,False,,2026-05-01,40484402,49245684.0,274360375,327405611.0,-17.79,25.48,-16.2,-4.346285714285714,True,0,-0.4750000000000014,41.25077807346992,False,淡季不淡(強訊),-9.9750570433231,36,見頂/動能衰退型,10.0,警戒
1481,1500,模擬1500,資訊服務業,資訊服務業,電子,資訊服務,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1500.TW,False,,2026-05-01,60851702,78417098.0,359349018,440551833.0,-22.4,-20.62,-18.43,-2.3217142857142856,True,0,-8.086666666666666,51.367587272736706,False,淡季不淡(強訊),11.991509611531015,36,見頂/動能衰退型,10.0,警戒
1482,1025,模擬1025,化學生技醫療,化學生技醫療,非電子,混類(化學/生技),True,,,True,,,,1025.TW,False,,2026-05-01,17922021,19470402.0,92084592,97314398.0,-7.95,-4.37,-5.37,-2.6305714285714283,True,0,-2.9216666666666664,22.574521343516654,False,淡季正常,4.986148852025729,36,見頂/動能衰退型,9.4,警戒
1483,1029,模擬1029,電腦及週邊設備業,電腦及週邊設備業,電子,電腦及週邊,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1029.TW,False,,2026-05-01,81927462,134176650.0,527796019,514730156.0,-38.94,1.67,2.54,-3.9025714285714286,True,0,6.12666666666667,26.10528150053591,False,旺季不旺(警訊),-6.157227250675168,36,見頂/動能衰退型,9.1,警戒
1484,2307,模擬2307,其他電子業,其他電子業,電子,其他電子,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,2307.TWO,False,,2026-05-01,16153009,23946010.0,120370837,125142596.0,-32.54,-19.87,-3.81,-0.7251428571428572,True,0,1.5066666666666653,26.301210153822876,False,淡季正常,7.348284023668938,36,見頂/動能衰退型,9.1,警戒
1485,1965,模擬1965,綜合,綜合,非電子,其他,False,Industrials,工業,False,Industrials,Sensitive,Industrials,1965.TW,False,,2026-05-01,145597070,190533662.0,790042853,977390172.0,-23.58,-5.35,-19.17,-5.603714285714285,True,0,-17.958333333333332,4.128580937265922,False,旺季不旺(警訊),0.05561547459203009,36,見頂/動能衰退型,9.0,警戒
1486,1913,模擬1913,光電業,光電業,電子,光電,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1913.TWO,False,,2026-05-01,25039722,32861904.0,134890190,164881018.0,-23.8,-0.29,-18.19,-5.308000000000001,True,0,-17.186666666666667,3.9399774393037106,False,旺季不旺(警訊),3.096694425812596,36,見頂/動能衰退型,9.0,警戒
1487,1123,模擬1123,電子零組件業,電子零組件業,電子,電子零組件,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1123.TW,False,,2026-05-01,10998443,14212968.0,59772722,72356484.0,-22.62,-1.12,-17.39,-6.353428571428572,True,0,-16.746666666666666,4.267484296657954,False,旺季不旺(警訊),3.4342974061337683,36,見頂/動能衰退型,8.9,警戒
1488,1799,模擬1799,通信網路業,通信網路業,電子,通信網路,False,Information Technology,資訊科技,True,Technology,Sensitive,Technology,1799.TWO,False,,2026-05-01,14716768,21371888.0,83895956,100198680.0,-31.14,-28.79,-16.27,-2.511142857142857,False,0,-8.053333333333335,24.51643711653243,False,旺季不旺(警訊),-5.041094574851545,36,見頂/動能衰退型,8.9,警戒
1489,2448,模擬2448,汽車工業,汽車工業,非電子,機電工業,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,2448.TW,False,,2026-05-01,142575432,183781139.0,792857778,923864156.0,-22.42,-5.45,-14.18,-5.456857142857143,True,0,-13.276666666666666,4.751486317166685,False,旺季不旺(警訊),4.538691902577097,36,見頂/動能衰退型,8.8,警戒
1490,2442,模擬2442,電子通路業,電子通路業,電子,電子通路,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,2442.TW,False,,2026-05-01,57752154,73714908.0,316201121,366310900.0,-21.65,-2.35,-13.68,-5.371142857142857,True,0,-13.043333333333331,5.134003203046223,False,旺季不旺(警訊),1.827674397597523,36,見頂/動能衰退型,8.7,警戒
1491,5706,鳳凰,觀光餐旅,觀光餐旅,非電子,民生消費,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,5706.TW,False,,2026-05-01,111611255,136839890.0,628557744,722775881.0,-18.44,-5.68,-13.04,-5.493428571428573,True,0,-11.58,5.206076577743871,False,旺季不旺(警訊),0.3776987700458756,36,見頂/動能衰退型,8.7,警戒
1492,1211,模擬1211,數位雲端,數位雲端,電子,數位雲端,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1211.TWO,False,,2026-05-01,141349115,176097048.0,774684623,935483138.0,-19.73,-2.95,-17.19,-5.7962857142857125,True,0,-14.868333333333334,5.579986310218173,False,旺季不旺(警訊),3.6818648753042194,36,見頂/動能衰退型,8.6,警戒
1493,2030,模擬2030,綠能環保,綠能環保,非電子,綠能環保,False,Industrials,工業,True,Industrials,Sensitive,Industrials,2030.TW,False,,2026-05-01,82940191,111283051.0,484512067,579028581.0,-25.47,-6.25,-16.32,-6.266285714285714,True,0,-15.665,5.533623737359332,False,旺季不旺(警訊),0.4366236970119619,36,見頂/動能衰退型,8.6,警戒
1494,1203,模擬1203,半導體業,半導體業,電子,半導體,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1203.TW,False,,2026-05-01,116541014,146986540.0,665981175,782286399.0,-20.71,-5.2,-14.87,-4.957428571428571,True,0,-13.658333333333333,5.5869264557735345,False,旺季不旺(警訊),-2.371373519140152,36,見頂/動能衰退型,8.6,警戒
1495,1753,模擬1753,貿易百貨業,貿易百貨,非電子,民生消費,False,Consumer Discretionary,非必需消費,True,Consumer Cyclical,Cyclical,Consumer Discretionary,1753.TWO,False,,2026-05-01,144030720,190335602.0,791594837,940982255.0,-24.33,-4.5,-15.88,-5.611428571428572,True,0,-14.668333333333335,5.650142820220466,False,旺季不旺(警訊),2.984919484653825,36,見頂/動能衰退型,8.6,警戒
1496,1888,模擬1888,其他電子業,其他電子業,電子,其他電子,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1888.TW,False,,2026-05-01,146384896,189280133.0,785031089,922515790.0,-22.66,0.01,-14.9,-5.182285714285714,True,0,-12.969999999999999,6.000394431479761,False,旺季不旺(警訊),0.6541408734321852,36,見頂/動能衰退型,8.5,警戒
1497,1751,模擬1751,食品工業,食品工業,非電子,民生消費,False,Consumer Staples,必需消費,False,Consumer Defensive,Defensive,Consumer Staples,1751.TW,False,,2026-05-01,65440488,88064861.0,367112719,438899246.0,-25.69,-2.78,-16.36,-5.933142857142858,True,0,-14.954999999999998,6.000354850617865,False,旺季不旺(警訊),6.230050523852992,36,見頂/動能衰退型,8.5,警戒
1498,1283,模擬1283,電子商務,電子商務,非電子,民生消費,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,1283.TWO,False,,2026-05-01,118510621,149594975.0,619797176,734582183.0,-20.78,-3.26,-15.63,-6.104571428571428,True,0,-13.623333333333333,5.813165135181427,False,旺季不旺(警訊),7.184691071214,36,見頂/動能衰退型,8.5,警戒
1499,1969,模擬1969,光電業,光電業,電子,光電,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1969.TW,False,,2026-05-01,42293025,56379986.0,234358193,279705335.0,-24.99,-3.16,-16.21,-5.9311428571428575,True,0,-14.918333333333331,6.432437113740189,False,旺季不旺(警訊),0.07246414811636903,36,見頂/動能衰退型,8.4,警戒
1500,1870,模擬1870,運動休閒,運動休閒,非電子,民生消費,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,1870.TW,False,,2026-05-01,30627091,37400348.0,161836353,189415351.0,-18.11,-4.75,-14.56,-6.126857142857143,True,0,-12.159999999999998,6.52469156359134,False,旺季不旺(警訊),5.995613662188859,36,見頂/動能衰退型,8.4,警戒
1501,1582,模擬1582,化學生技醫療,化學生技醫療,非電子,混類(化學/生技),True,,,True,,,,1582.TW,False,,2026-05-01,145747519,188053835.0,796863185,955248114.0,-22.5,-0.67,-16.58,-6.143142857142857,True,0,-15.365,6.563291222143556,False,旺季不旺(警訊),1.217674066805774,36,見頂/動能衰退型,8.4,警戒
1502,2578,模擬2578,綠能環保,綠能環保,非電子,綠能環保,False,Industrials,工業,True,Industrials,Sensitive,Industrials,2578.TW,False,,2026-05-01,58781298,76049652.0,323117747,393324838.0,-22.71,-6.97,-17.85,-5.075428571428571,True,0,-15.39,6.57693697704334,False,旺季不旺(警訊),2.230814757460675,36,見頂/動能衰退型,8.4,警戒
1503,1217,模擬1217,貿易百貨業,貿易百貨,非電子,民生消費,False,Consumer Discretionary,非必需消費,True,Consumer Cyclical,Cyclical,Consumer Discretionary,1217.TWO,False,,2026-05-01,136261590,175816807.0,749044778,878057552.0,-22.5,-2.42,-14.69,-5.766857142857144,True,0,-14.173333333333334,6.831209426025689,False,旺季不旺(警訊),5.348753765893832,36,見頂/動能衰退型,8.3,警戒
1504,8121,越峰,半導體業,半導體業,電子,半導體,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,8121.TWO,False,,2026-05-01,28521467,36724654.0,163245326,193788374.0,-22.34,-3.92,-15.76,-5.6165714285714285,True,0,-13.771666666666668,6.636408206921036,False,旺季不旺(警訊),1.5645478732519313,36,見頂/動能衰退型,8.3,警戒
