"ID","Role","ProjectHint","FileName","BaseName","Extension","RelativePath","FullPath","FileUri","SizeBytes","SizeKB","Sha256","ShaShort","SameSizeGroup","SameShaGroup","SameSourceGroup","GroupType","ModifiedAt","Status"
"ICON_000823","File / Export","Shared","page3_img3__DUP__1419BFED8B.png","page3_img3__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__1419BFED8B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__1419BFED8B.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img3__DUP__1419BFED8B.png","9539","9.32","1419BFED8BA85169408BC228A03207BD81D6B0EBBAE697764D53303D81F2CCD1","1419BFED8BA8","","","SRC_page3_img3__dup","Same Source","2025-12-11 16:38:42","OK"
"ICON_000824","File / Export","Shared","page3_img3__DUP__205E831BAB.png","page3_img3__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__205E831BAB.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__205E831BAB.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img3__DUP__205E831BAB.png","50173","49","205E831BABC62837539EEBE27756314B336B11D9690BF909ED376D4AEF5C54F9","205E831BABC6","","","SRC_page3_img3__dup","Same Source","2025-12-11 16:38:02","OK"
"ICON_000825","File / Export","Shared","page3_img3__DUP__666E17AA50.png","page3_img3__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__666E17AA50.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__666E17AA50.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img3__DUP__666E17AA50.png","14565","14.22","666E17AA505CCBB4F46EC1B5E03658A42D9E17FCD7512709A9AB9B2B7FF053F6","666E17AA505C","","","SRC_page3_img3__dup","Same Source","2025-12-11 16:37:54","OK"
"ICON_000826","File / Export","Shared","page3_img4__DUP__0CCADA1B44.png","page3_img4__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img4__DUP__0CCADA1B44.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img4__DUP__0CCADA1B44.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img4__DUP__0CCADA1B44.png","81901","79.98","0CCADA1B4404279F2878D60B90E68842BE1FD48A8E4887F050457866FDEAB675","0CCADA1B4404","","","SRC_page3_img4__dup","Same Source","2025-12-11 16:38:48","OK"
"ICON_000827","File / Export","Shared","page3_img4__DUP__596D87AB45.png","page3_img4__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img4__DUP__596D87AB45.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img4__DUP__596D87AB45.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img4__DUP__596D87AB45.png","24022","23.46","596D87AB45ECB966695D16C05561CFA1E40D6FFB058ECBD7D276CC89D3B27614","596D87AB45EC","","","SRC_page3_img4__dup","Same Source","2025-12-11 16:38:42","OK"
"ICON_000828","File / Export","Shared","page3_img4__DUP__E8B460FA46.png","page3_img4__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img4__DUP__E8B460FA46.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img4__DUP__E8B460FA46.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img4__DUP__E8B460FA46.png","157157","153.47","E8B460FA4614D34E9E3DC4DF1FAD33A7A646EB810ADF75697DD4B79965EBDEBD","E8B460FA4614","","","SRC_page3_img4__dup","Same Source","2025-12-11 16:38:46","OK"
"ICON_000829","File / Export","Shared","page3_img4__DUP__E93AFC34AE.png","page3_img4__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img4__DUP__E93AFC34AE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img4__DUP__E93AFC34AE.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img4__DUP__E93AFC34AE.png","32032","31.28","E93AFC34AED9C82D3C9602DF1B74C5AA796A42676301EAFF269FB47A7FE991DA","E93AFC34AED9","","","SRC_page3_img4__dup","Same Source","2025-12-11 16:38:52","OK"
"ICON_000830","File / Export","Shared","page3_img4__DUP__F4633D97B3.png","page3_img4__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img4__DUP__F4633D97B3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img4__DUP__F4633D97B3.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img4__DUP__F4633D97B3.png","22623","22.09","F4633D97B3C42E51509D4A339F2CFC45210013A1FCA5A45DD30F82E6F18974DB","F4633D97B3C4","","","SRC_page3_img4__dup","Same Source","2025-12-11 16:38:50","OK"
"ICON_000831","File / Export","Shared","page3_img5__DUP__10F24168C4.png","page3_img5__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img5__DUP__10F24168C4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img5__DUP__10F24168C4.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img5__DUP__10F24168C4.png","60349","58.93","10F24168C421DD4AD1D0CD74B7AA7D5E1B295C85CC39C0595C85B62BD8C7EDCD","10F24168C421","","","SRC_page3_img5__dup","Same Source","2025-12-11 16:38:48","OK"
"ICON_000832","File / Export","Shared","page3_img5__DUP__4077948E8B.png","page3_img5__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img5__DUP__4077948E8B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img5__DUP__4077948E8B.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img5__DUP__4077948E8B.png","26499","25.88","4077948E8BF9CFCEAF5D0B95F412BFF5AE354C4F6EB1860AD18D8AEAAEB6DACC","4077948E8BF9","","","SRC_page3_img5__dup","Same Source","2025-12-11 16:38:50","OK"
"ICON_000833","File / Export","Shared","page3_img5__DUP__6281BDA615.png","page3_img5__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img5__DUP__6281BDA615.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img5__DUP__6281BDA615.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img5__DUP__6281BDA615.png","3082","3.01","6281BDA6153FC7D888EDA0D2F99B537B2588535E38AF767A9443AA4DDF4148C4","6281BDA6153F","","","SRC_page3_img5__dup","Same Source","2025-12-11 16:38:46","OK"
"ICON_000834","File / Export","Shared","page3_img5__DUP__A2EFDE072D.png","page3_img5__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img5__DUP__A2EFDE072D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img5__DUP__A2EFDE072D.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img5__DUP__A2EFDE072D.png","38858","37.95","A2EFDE072DAF445A48DE82081BACED7835D8D95466E07044756789B74E97CD25","A2EFDE072DAF","","","SRC_page3_img5__dup","Same Source","2025-12-11 16:38:52","OK"
"ICON_000835","File / Export","Shared","page3_img6__DUP__188E157DBA.png","page3_img6__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img6__DUP__188E157DBA.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img6__DUP__188E157DBA.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img6__DUP__188E157DBA.png","23749","23.19","188E157DBAE1FDBBE9FE5C3B3A31EBF943A53EAEDFA3DCDA7155C7EB670D7707","188E157DBAE1","","","SRC_page3_img6__dup","Same Source","2025-12-11 16:38:48","OK"
"ICON_000836","File / Export","Shared","page3_img6__DUP__D917985FA3.png","page3_img6__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img6__DUP__D917985FA3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img6__DUP__D917985FA3.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img6__DUP__D917985FA3.png","16768","16.38","D917985FA3265F51B82D49A69BD21C64B237E337F81D87A7FEA3B2E6D7C4823D","D917985FA326","","","SRC_page3_img6__dup","Same Source","2025-12-11 16:39:10","OK"
"ICON_000837","File / Export","Shared","page3_img6__DUP__DF8E01F4E2.png","page3_img6__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img6__DUP__DF8E01F4E2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img6__DUP__DF8E01F4E2.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img6__DUP__DF8E01F4E2.png","2445","2.39","DF8E01F4E25EE72B3DF4D4C6D2122A721740D221A81E22C3BFCB7B445B33B80A","DF8E01F4E25E","","","SRC_page3_img6__dup","Same Source","2025-12-11 16:38:46","OK"
"ICON_000838","File / Export","Shared","page3_img7__DUP__6469D13D26.png","page3_img7__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img7__DUP__6469D13D26.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img7__DUP__6469D13D26.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img7__DUP__6469D13D26.png","25636","25.04","6469D13D2631E5E7F39606A3A33B55063CD94D5F2A2DE77F8DD47874C06799C8","6469D13D2631","","","SRC_page3_img7__dup","Same Source","2025-12-11 16:39:10","OK"
"ICON_000839","File / Export","Shared","page3_img7__DUP__82E34171C1.png","page3_img7__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img7__DUP__82E34171C1.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img7__DUP__82E34171C1.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img7__DUP__82E34171C1.png","3639","3.55","82E34171C18CE0663975EBFF2A53D9AC14ED5AD816CDEA522930ABCE70D70F0F","82E34171C18C","","","SRC_page3_img7__dup","Same Source","2025-12-11 16:38:46","OK"
"ICON_000840","File / Export","Shared","page3_img8__DUP__1294A716CD.png","page3_img8__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img8__DUP__1294A716CD.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img8__DUP__1294A716CD.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img8__DUP__1294A716CD.png","3984","3.89","1294A716CD3C1052512B44C4DFE19AE497275BB07CC0775A96792160345C51DD","1294A716CD3C","","","","Unique","2025-12-11 16:38:46","OK"
"ICON_000841","File / Export","Shared","page3_img9__DUP__4520B5738F.png","page3_img9__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img9__DUP__4520B5738F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img9__DUP__4520B5738F.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img9__DUP__4520B5738F.png","164101","160.25","4520B5738F0354E8759ED682ECC41EBAB2F7D6EDA62D61A7AC86AC439814712D","4520B5738F03","","","","Unique","2025-12-11 16:38:46","OK"
"ICON_000842","File / Export","Shared","page30_img4__DUP__245C4A34A4.png","page30_img4__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page30_img4__DUP__245C4A34A4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page30_img4__DUP__245C4A34A4.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page30_img4__DUP__245C4A34A4.png","244916","239.18","245C4A34A4764CE831A2E54B161624BD80F398BF6A5EF2BC8CE348E362F7666F","245C4A34A476","","","","Unique","2025-12-11 16:38:56","OK"
"ICON_000843","File / Export","Shared","page30_img5__DUP__9F8938DD74.png","page30_img5__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page30_img5__DUP__9F8938DD74.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page30_img5__DUP__9F8938DD74.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page30_img5__DUP__9F8938DD74.png","91289","89.15","9F8938DD74642F556762AF6C5F7B42B3D5470F334115A7FA25D310152F0EAAC7","9F8938DD7464","","","","Unique","2025-12-11 16:38:56","OK"
"ICON_000844","File / Export","Shared","page32_img3__DUP__05F8FB3D92.png","page32_img3__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page32_img3__DUP__05F8FB3D92.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page32_img3__DUP__05F8FB3D92.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page32_img3__DUP__05F8FB3D92.png","413361","403.67","05F8FB3D92C1DD613ECC3DFA893F730B654DD7CF0186987F7518E5DCFAE1D3BD","05F8FB3D92C1","","","","Unique","2025-12-11 16:38:46","OK"
"ICON_000845","File / Export","Shared","page33_img8__DUP__2A724F7762.png","page33_img8__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page33_img8__DUP__2A724F7762.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page33_img8__DUP__2A724F7762.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page33_img8__DUP__2A724F7762.png","304782","297.64","2A724F77628BC9A679ADD224D9268B63E16E7DAB845B47833CF419297CE59C18","2A724F77628B","","","","Unique","2025-12-11 16:38:56","OK"
"ICON_000846","File / Export","Shared","page34_img1__DUP__536B779AA9.png","page34_img1__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img1__DUP__536B779AA9.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img1__DUP__536B779AA9.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page34_img1__DUP__536B779AA9.png","18018","17.6","536B779AA987BB3B37FC2161D6F9A248F3B5D0849E19437FF0F3E720BFC78F22","536B779AA987","","","","Unique","2025-12-11 16:39:00","OK"
"ICON_000847","File / Export","Shared","page34_img3__DUP__820F331BCE.png","page34_img3__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img3__DUP__820F331BCE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img3__DUP__820F331BCE.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page34_img3__DUP__820F331BCE.png","112674","110.03","820F331BCE23AAE863CDF606B31D6DB8AC1AE05BD13500A407D46575F19F2840","820F331BCE23","","","","Unique","2025-12-11 16:38:56","OK"
"ICON_000848","File / Export","Shared","page34_img4__DUP__D90139CE1A.png","page34_img4__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img4__DUP__D90139CE1A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img4__DUP__D90139CE1A.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page34_img4__DUP__D90139CE1A.png","103156","100.74","D90139CE1A1C88EAE3D05A3AEDA44DC3CCD3B950D57560B3362A0B6BFF37D67E","D90139CE1A1C","","","","Unique","2025-12-11 16:38:56","OK"
"ICON_000849","File / Export","Shared","page35_img1__DUP__AD6D1A9774.png","page35_img1__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page35_img1__DUP__AD6D1A9774.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page35_img1__DUP__AD6D1A9774.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page35_img1__DUP__AD6D1A9774.png","650534","635.29","AD6D1A9774862432CA56975E793BBAA53318BA081354A1ABAAE63790B3E86F0E","AD6D1A977486","","","","Unique","2025-12-11 16:39:00","OK"
"ICON_000850","File / Export","Shared","page36_img1__DUP__429BBA0E14.png","page36_img1__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page36_img1__DUP__429BBA0E14.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page36_img1__DUP__429BBA0E14.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page36_img1__DUP__429BBA0E14.png","1471027","1436.55","429BBA0E146782138E88488A84B6D21C797F29A2F89A3B2288EA354C9BEA50D3","429BBA0E1467","","","","Unique","2025-12-11 16:39:00","OK"
"ICON_000851","File / Export","Shared","page37_img1__DUP__9C938FA2B4.png","page37_img1__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page37_img1__DUP__9C938FA2B4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page37_img1__DUP__9C938FA2B4.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page37_img1__DUP__9C938FA2B4.png","1130271","1103.78","9C938FA2B40C91702D4C3513BEFD83A9E948E7DF4B8F80C97305443E2C62C62D","9C938FA2B40C","","","","Unique","2025-12-11 16:39:00","OK"
"ICON_000852","File / Export","Shared","page38_img3__DUP__560F3CCF69.png","page38_img3__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page38_img3__DUP__560F3CCF69.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page38_img3__DUP__560F3CCF69.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page38_img3__DUP__560F3CCF69.png","9422","9.2","560F3CCF690D85D0390642FF2ECD3575741E6D035475E30C3F1773ACDFD79993","560F3CCF690D","","","","Unique","2025-12-11 16:38:56","OK"
"ICON_000853","File / Export","Shared","page38_img4__DUP__FBE46B7A3E.png","page38_img4__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page38_img4__DUP__FBE46B7A3E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page38_img4__DUP__FBE46B7A3E.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page38_img4__DUP__FBE46B7A3E.png","47149","46.04","FBE46B7A3E109363596CC63B50277344B07904FD703A80BB0645DB361D3139EC","FBE46B7A3E10","","","","Unique","2025-12-11 16:38:56","OK"
