bucket,name,extension,bytes,modified,path,sha256
Other,pack.py,.py,3078,2026-06-11 11:11:57,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\wheel\_commands\pack.py,A378B08DF44797B37DBA5F8CDA41DB7B02C9667A812C059FD2DCD40B0A224CCC
Other,tags.py,.py,4775,2026-06-11 11:11:57,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\wheel\_commands\tags.py,46FDB24956FCFAA5F7A2C2A9DEE260C5C20C5E48EDE375D40F4FB3BC2E8ABE76
Other,unpack.py,.py,1016,2026-06-11 11:11:57,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\wheel\_commands\unpack.py,0230D24B6DD763209215F89F9CCBAD8A7AE93EFF832BFDB06CD1E4280505C203
Other,__init__.py,.py,4432,2026-06-11 11:11:57,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\wheel\_commands\__init__.py,7C2440419343CA3D892EBB9F7603EC0656914BFB7F8FF68150CA578F4F4A6781
Other,bdist_wheel.cpython-311.pyc,.pyc,948,2026-06-11 11:11:58,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\wheel\__pycache__\bdist_wheel.cpython-311.pyc,
Other,macosx_libfile.cpython-311.pyc,.pyc,18020,2026-06-11 11:11:58,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\wheel\__pycache__\macosx_libfile.cpython-311.pyc,
Other,metadata.cpython-311.pyc,.pyc,1052,2026-06-11 11:11:58,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\wheel\__pycache__\metadata.cpython-311.pyc,
Other,wheelfile.cpython-311.pyc,.pyc,13196,2026-06-11 11:11:58,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\wheel\__pycache__\wheelfile.cpython-311.pyc,
Other,_bdist_wheel.cpython-311.pyc,.pyc,28779,2026-06-11 11:11:58,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\wheel\__pycache__\_bdist_wheel.cpython-311.pyc,
Other,_metadata.cpython-311.pyc,.pyc,9801,2026-06-11 11:11:58,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\wheel\__pycache__\_metadata.cpython-311.pyc,
Other,_setuptools_logging.cpython-311.pyc,.pyc,1537,2026-06-11 11:11:58,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\wheel\__pycache__\_setuptools_logging.cpython-311.pyc,
Other,__init__.cpython-311.pyc,.pyc,320,2026-06-11 11:11:58,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\wheel\__pycache__\__init__.cpython-311.pyc,
Other,__main__.cpython-311.pyc,.pyc,1157,2026-06-11 11:11:58,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\wheel\__pycache__\__main__.cpython-311.pyc,
Other,LICENSE.txt,.txt,1107,2026-06-11 11:11:57,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\wheel-0.46.3.dist-info\licenses\LICENSE.txt,30C23618679108F3E8EA1D2A658C7CA417BDFC891C98EF1A89FA4FF0C9828654
Other,overlay.py,.py,783,2026-06-11 11:11:57,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\zipp\compat\overlay.py,A042060276EBF321A3B8A4EB5523B60727B03EE8BBD6EA696D7D7C04B9D84CA1
Other,py310.py,.py,256,2026-06-11 11:11:57,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\zipp\compat\py310.py,4BB8BA37D993A049F76AC35BD882F28E7CEF213397AC04C3FC9E1E9A3C816C35
Other,py313.py,.py,654,2026-06-11 11:11:57,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\zipp\compat\py313.py,46776F0CDB6E63B1F60FD79C9E7CDC3C1319F2665CE368265C3FC8C100175C01
Other,__init__.py,.py,0,2026-06-11 11:11:57,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\zipp\compat\__init__.py,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855
Other,glob.cpython-311.pyc,.pyc,6143,2026-06-11 11:11:58,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\zipp\__pycache__\glob.cpython-311.pyc,
Other,_functools.cpython-311.pyc,.pyc,1157,2026-06-11 11:11:58,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\zipp\__pycache__\_functools.cpython-311.pyc,
Other,__init__.cpython-311.pyc,.pyc,22005,2026-06-11 11:11:58,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\zipp\__pycache__\__init__.cpython-311.pyc,
Other,LICENSE,,1076,2026-06-11 11:11:57,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\vdf_core\Lib\site-packages\setuptools\_vendor\zipp-3.23.0.dist-info\licenses\LICENSE,
Other,autocompletion.cpython-311.pyc,.pyc,11038,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\cli\__pycache__\autocompletion.cpython-311.pyc,
Other,base_command.cpython-311.pyc,.pyc,13168,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\cli\__pycache__\base_command.cpython-311.pyc,
Other,cmdoptions.cpython-311.pyc,.pyc,40253,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\cli\__pycache__\cmdoptions.cpython-311.pyc,
Other,command_context.cpython-311.pyc,.pyc,2188,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\cli\__pycache__\command_context.cpython-311.pyc,
Other,index_command.cpython-311.pyc,.pyc,9774,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\cli\__pycache__\index_command.cpython-311.pyc,
Other,main.cpython-311.pyc,.pyc,2560,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\cli\__pycache__\main.cpython-311.pyc,
Other,main_parser.cpython-311.pyc,.pyc,5625,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\cli\__pycache__\main_parser.cpython-311.pyc,
Other,parser.cpython-311.pyc,.pyc,21053,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\cli\__pycache__\parser.cpython-311.pyc,
Other,progress_bars.cpython-311.pyc,.pyc,7081,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\cli\__pycache__\progress_bars.cpython-311.pyc,
Other,req_command.cpython-311.pyc,.pyc,17860,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\cli\__pycache__\req_command.cpython-311.pyc,
Other,spinners.cpython-311.pyc,.pyc,12885,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\cli\__pycache__\spinners.cpython-311.pyc,
Other,status_codes.cpython-311.pyc,.pyc,406,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\cli\__pycache__\status_codes.cpython-311.pyc,
Other,__init__.cpython-311.pyc,.pyc,309,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\cli\__pycache__\__init__.cpython-311.pyc,
Other,cache.cpython-311.pyc,.pyc,12716,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\cache.cpython-311.pyc,
Other,check.cpython-311.pyc,.pyc,2989,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\check.cpython-311.pyc,
Other,completion.cpython-311.pyc,.pyc,5908,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\completion.cpython-311.pyc,
Other,configuration.cpython-311.pyc,.pyc,15221,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\configuration.cpython-311.pyc,
Other,debug.cpython-311.pyc,.pyc,11946,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\debug.cpython-311.pyc,
Other,download.cpython-311.pyc,.pyc,7549,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\download.cpython-311.pyc,
Other,freeze.cpython-311.pyc,.pyc,4604,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\freeze.cpython-311.pyc,
Other,hash.cpython-311.pyc,.pyc,3338,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\hash.cpython-311.pyc,
Other,help.cpython-311.pyc,.pyc,1950,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\help.cpython-311.pyc,
Other,index.cpython-311.pyc,.pyc,8551,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\index.cpython-311.pyc,
Other,inspect.cpython-311.pyc,.pyc,4444,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\inspect.cpython-311.pyc,
Other,install.cpython-311.pyc,.pyc,36437,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\install.cpython-311.pyc,
Other,list.cpython-311.pyc,.pyc,19657,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\list.cpython-311.pyc,
Other,lock.cpython-311.pyc,.pyc,8504,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\lock.cpython-311.pyc,
Other,search.cpython-311.pyc,.pyc,9001,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\search.cpython-311.pyc,
Other,show.cpython-311.pyc,.pyc,13039,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\show.cpython-311.pyc,
Other,uninstall.cpython-311.pyc,.pyc,5132,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\uninstall.cpython-311.pyc,
Other,wheel.cpython-311.pyc,.pyc,8657,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\wheel.cpython-311.pyc,
Other,__init__.cpython-311.pyc,.pyc,4652,2026-06-11 11:10:35,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\commands\__pycache__\__init__.cpython-311.pyc,
Other,base.cpython-311.pyc,.pyc,3233,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\distributions\__pycache__\base.cpython-311.pyc,
Other,installed.cpython-311.pyc,.pyc,1952,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\distributions\__pycache__\installed.cpython-311.pyc,
Other,sdist.cpython-311.pyc,.pyc,9231,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\distributions\__pycache__\sdist.cpython-311.pyc,
Other,wheel.cpython-311.pyc,.pyc,2544,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\distributions\__pycache__\wheel.cpython-311.pyc,
Other,__init__.cpython-311.pyc,.pyc,1068,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\distributions\__pycache__\__init__.cpython-311.pyc,
Other,collector.cpython-311.pyc,.pyc,23809,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\index\__pycache__\collector.cpython-311.pyc,
Other,package_finder.cpython-311.pyc,.pyc,46141,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\index\__pycache__\package_finder.cpython-311.pyc,
Other,sources.cpython-311.pyc,.pyc,13650,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\index\__pycache__\sources.cpython-311.pyc,
Other,__init__.cpython-311.pyc,.pyc,263,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\index\__pycache__\__init__.cpython-311.pyc,
Other,base.cpython-311.pyc,.pyc,3987,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\locations\__pycache__\base.cpython-311.pyc,
Other,_distutils.cpython-311.pyc,.pyc,7285,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\locations\__pycache__\_distutils.cpython-311.pyc,
Other,_sysconfig.cpython-311.pyc,.pyc,8953,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\locations\__pycache__\_sysconfig.cpython-311.pyc,
Other,__init__.cpython-311.pyc,.pyc,16336,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\locations\__pycache__\__init__.cpython-311.pyc,
Other,_compat.py,.py,2804,2026-06-11 11:10:34,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\metadata\importlib\_compat.py,B27795878FFA5B14192B8963765DF2955B8FFAAD2DB52A9B825F665ADD079CE8
Other,_dists.py,.py,8711,2026-06-11 11:10:34,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\metadata\importlib\_dists.py,73BDFCB1500A17FCE187214E20A98B94C69D46F18E7C476A7282A3CE7C296142
Other,_envs.py,.py,5333,2026-06-11 11:10:34,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\metadata\importlib\_envs.py,1F7A952D7561E0B5AFACFBEEFDE9177F775F6EDC2796134940FDA9C57A5C71F5
Other,__init__.py,.py,135,2026-06-11 11:10:34,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\metadata\importlib\__init__.py,8D4522768C671DC7C84C71DA0161B51B68B97DD058925BFFB89723A36C7B5581
Other,base.cpython-311.pyc,.pyc,37460,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\metadata\__pycache__\base.cpython-311.pyc,
Other,pkg_resources.cpython-311.pyc,.pyc,18085,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\metadata\__pycache__\pkg_resources.cpython-311.pyc,
Other,_json.cpython-311.pyc,.pyc,3649,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\metadata\__pycache__\_json.cpython-311.pyc,
Other,__init__.cpython-311.pyc,.pyc,7473,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\metadata\__pycache__\__init__.cpython-311.pyc,
Other,candidate.cpython-311.pyc,.pyc,1852,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\models\__pycache__\candidate.cpython-311.pyc,
Other,direct_url.cpython-311.pyc,.pyc,2339,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\models\__pycache__\direct_url.cpython-311.pyc,
Other,format_control.cpython-311.pyc,.pyc,4532,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\models\__pycache__\format_control.cpython-311.pyc,
Other,index.cpython-311.pyc,.pyc,1931,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\models\__pycache__\index.cpython-311.pyc,
Other,installation_report.cpython-311.pyc,.pyc,2667,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\models\__pycache__\installation_report.cpython-311.pyc,
Other,link.cpython-311.pyc,.pyc,29299,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\models\__pycache__\link.cpython-311.pyc,
Other,release_control.cpython-311.pyc,.pyc,4670,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\models\__pycache__\release_control.cpython-311.pyc,
Other,scheme.cpython-311.pyc,.pyc,1165,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\models\__pycache__\scheme.cpython-311.pyc,
Other,search_scope.cpython-311.pyc,.pyc,5722,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\models\__pycache__\search_scope.cpython-311.pyc,
Other,selection_prefs.cpython-311.pyc,.pyc,1992,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\models\__pycache__\selection_prefs.cpython-311.pyc,
Other,target_python.cpython-311.pyc,.pyc,5153,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\models\__pycache__\target_python.cpython-311.pyc,
Other,wheel.cpython-311.pyc,.pyc,5152,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\models\__pycache__\wheel.cpython-311.pyc,
Other,__init__.cpython-311.pyc,.pyc,297,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\models\__pycache__\__init__.cpython-311.pyc,
Other,auth.cpython-311.pyc,.pyc,23620,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\network\__pycache__\auth.cpython-311.pyc,
Other,cache.cpython-311.pyc,.pyc,9702,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\network\__pycache__\cache.cpython-311.pyc,
Other,download.cpython-311.pyc,.pyc,17543,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\network\__pycache__\download.cpython-311.pyc,
Other,lazy_wheel.cpython-311.pyc,.pyc,12908,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\network\__pycache__\lazy_wheel.cpython-311.pyc,
Other,session.cpython-311.pyc,.pyc,22038,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\network\__pycache__\session.cpython-311.pyc,
Other,utils.cpython-311.pyc,.pyc,2438,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\network\__pycache__\utils.cpython-311.pyc,
Other,xmlrpc.cpython-311.pyc,.pyc,3253,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\network\__pycache__\xmlrpc.cpython-311.pyc,
Other,__init__.cpython-311.pyc,.pyc,285,2026-06-11 11:10:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\network\__pycache__\__init__.cpython-311.pyc,
Other,build_tracker.py,.py,4771,2026-06-11 11:10:34,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\operations\build\build_tracker.py,5B76F972690C58F684E902307F3B136B2268EFE3A5C451D60F17CFB9AC7529C1
Other,metadata.py,.py,1421,2026-06-11 11:10:34,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\operations\build\metadata.py,20D1DA7A245F3A22D80970297C3351A3D0B0DB12385704DCD0A22DBDF75F3A39
Other,metadata_editable.py,.py,1509,2026-06-11 11:10:34,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\.venv\via_core\Lib\site-packages\pip\_internal\operations\build\metadata_editable.py,A16B9D32C9E3CB89683BF272EE0E0DF67C6C9DA117FE20E5551802CBBA6ED6BB
