"def_severity","def_normalized_key","def_occurrences","def_distinct_values","def_groups","def_sample_values","def_sample_files"
"P3_NOISE_REFERENCE","fr","5","2","GENERAL","$fr = [pscustomobject]@{ || $fr=RunProc -Exe $py -Args @('-m','pip','freeze') -To 120","Invoke-VIA-UltimateEngineForge-AIO-v060.ps1; Invoke-VIA-UltimateEngineForge-AIO-v061-BoolParamHotfix.ps1; Invoke-VIA-UltimateEngineForge-AIO-v062-NullSafeStepSafe.ps1; Invoke-VIA-UltimateEngineForge-AIO-v063-10xCrossNoHangProgress.ps1; VIA_VEGN_Step1_v32.ps1"
"P3_NOISE_REFERENCE","final_ok","2","2","GENERAL","final_ok = post_counts.get(""Final"") == ""PASS"" || final_ok = counts_in.get(""Final"") == ""PASS""","VRN_MDL015_vrn_final_production_lock_registry_v061573__SUPPORT_RULE__v061573.py; VRN_MDL048_vrn_final_handover_commit_blocker_seal_v0615702__GOVERNANCE__v0615702.py"
"P3_NOISE_REFERENCE","future_tables","2","2","SCHEMA_FIELD","[ || 12","VDF_RemainingMegaFlow_ExecutionQueue_v0204.json; VDF_RemainingMegaFlow_Gate_Matrix_v0204.json"
"P3_NOISE_REFERENCE","fp","2","2","PATH_IO","fp = str(item.get(""path"", """")) || fp = item[""path""]","vdf_akshare_narrow_source_contract_dryrun_hotfix_v027821.py; vdf_akshare_narrow_source_filelist_canonicalizer_v027822.py"
"P3_NOISE_REFERENCE","readme","6","2","ENGINE;PATH_IO","$readme = ""# "" + $EngineRow.EngineName + ""`r`n`r`nGenerated by VIA Ultimate Engine Forge v0.6.0.`r`n`r`n- Engine ID: "" + $EngineRow.EngineID + ""`r`n- Language: "" + $EngineRow.Langu... || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\supportive modules\\Read_Me_VeritasNexusCore.md""","Invoke-VIA-UltimateEngineForge-AIO-v060.ps1; Invoke-VIA-UltimateEngineForge-AIO-v061-BoolParamHotfix.ps1; Invoke-VIA-UltimateEngineForge-AIO-v062-NullSafeStepSafe.ps1; Invoke-VIA-UltimateEngineForge-AIO-v063-10xCrossNoHangProgress.ps1; VDF_ModuleIntegration_Audit_v023.json; VRN_Verified_Incremental_Matrix.json"
"P3_NOISE_REFERENCE","rounds","4","2","GENERAL","""≤3"" || 3","GovernanceRegistry.json; SSOT_VIA_VisualDesignOps_20260617 (1).json; SSOT_VIA_VisualDesignOps_20260617.json"
"P3_NOISE_REFERENCE","found_categories","3","2","GENERAL","9 || found_count","VDF3_GAP_PLAN_Runtime.json; VIA_DualProjectSixLaneConcurrent_Runtime_v029DUAL1B.json; via_dual_sixlane_worker_v029dual1b.py"
"P3_NOISE_REFERENCE","formula_pass","2","2","ENGINE;GENERAL","formula_pass = [r for r in all_formula if def_get(r, [""formula route""]) == ""FORMULA_PASS""] || formula_pass = [r for r in formula_checks if r.get(""formula route"") == ""FORMULA_PREFLIGHT_PASS""]","VRN_MDL236_vrn_official_forecast_validation_preflight_seal_v06156541__GOVERNANCE__v06156541.py; VRN_MDL238_vrn_account_period_value_parser_preflight_v0615651__MODULE__v0615651.py"
"P3_NOISE_REFERENCE","duckdb_last_error","2","2","GENERAL;PATH_IO",""""" || ""review_v0600: Invalid Input Error: Need a DataFrame with at least one column""","VRN_MDL122_vrn_financial_ssot_lock_duckdb_empty_safe_v0601__FINANCIALDATA__v0601.json; VRN_MDL161_vrn_financial_ssot_lock_v0600__FINANCIALDATA__v0600.json"
"P3_NOISE_REFERENCE","prereq_csv","2","2","PATH_IO","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\_vrn_operation_ui_runs\\VRN_COMMIT_CANDIDATE_PACK_APPROVAL_GATE_V061570_20260523_225301\\vrn_commit_prerequi... || str(run_dir / ""vrn_commit_prerequisites_v061570.csv"")","VRN_MDL079_vrn_commit_candidate_pack_approval_gate_v061570__MODULE__v061570.json; VRN_MDL094_vrn_commit_candidate_pack_approval_gate_v061570__MODULE__v061570.py"
"P3_NOISE_REFERENCE","frames","7","2","GENERAL;PATH_IO","frames = [] || frames = gather(folder_or_paths, settings, glog)","engine (1).py; engine (2).py; engine.py; vrn_stockreport_incremental_output_store_v029ssot1d.py"
"P3_NOISE_REFERENCE","route_ok","2","2","GENERAL","10 || 9","VRN_MDL117_VRN_Activation_RegistryOnly_Dry_v1_0_27__SUPPORT_RULE__v1_0.json; VRN_MDL118_VRN_Bridge_NoWrite_Runner_v1_0_26__MODULE__v1_0.json"
"P3_NOISE_REFERENCE","format_main","3","2","GENERAL","""parquet"" || ""parquet"",""csv_role"":""audit_sample_only""","vrn_parquet_unified_stage_repair.py; VRN_ParquetUnifiedStageRepair_PythonRuntime_v029VRN1C3.json; vrn_parquet_unified_stage_repair_v1c3.py"
"P3_NOISE_REFERENCE","duckdb_financial_count","2","2","GENERAL","246 || duckdb_fin_count","VRN_FinancialDataStagingExtractionStore_PythonRuntime_v029VRN1D.json; vrn_financialdata_staging_extraction_store_v029vrn1d.py"
"P3_NOISE_REFERENCE","medium","3","2","GENERAL","34 || med","VRN3_EXCEPTION_REVIEW_Runtime.json; VIA_DualProjectSixLaneConcurrent_Runtime_v029DUAL1B.json; via_dual_sixlane_worker_v029dual1b.py"
"P3_NOISE_REFERENCE","gains","4","2","GENERAL","gains = (gains * (period - 1) + change) / period; || gains = (gains * (period - 1)) / period;","VIA_AutoPlot_Ultimate_v3_1.html; VIA_AutoPlot_Ultimate_v3.html"
"P3_NOISE_REFERENCE","router_csv","4","2","PATH_IO;GENERAL","router_csv = def_find_latest(run_root, [ || str(route_csv)","VRN_MDL095_worker_A_row_level_join_scan_v06154__CORE__v06154.py; VRN_MDL217_worker_B_targeted_restore_scan_v06154__CORE__v06154.py; VRN_MDL242_vrn_financialdata_row_level_join_repair_v06153__FINANCIALDATA__v06153.py; VRN_MDL243_vrn_evidence_source_decontamination_router_v06152__MODULE__v06152.py"
"P3_NOISE_REFERENCE","duckdb_fin_count","2","2","GENERAL;MARKET_UNIVERSE","duckdb_fin_count = 0 || duckdb_fin_count = con.execute(""SELECT COUNT(*) FROM StockReportFinancialData"").fetchone()[0]","vrn_financialdata_staging_extraction_store_v029vrn1d.py"
"P3_NOISE_REFERENCE","final_seal_found","3","2","GENERAL","true || bool(final_seal)","VDF1_RUNTIME_Runtime.json; VIA_DualProjectSixLaneConcurrent_Runtime_v029DUAL1B.json; via_dual_sixlane_worker_v029dual1b.py"
"P3_NOISE_REFERENCE","readiness_final_json","5","2","PATH_IO;GENERAL","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_EXECUTION_READINESS_REVIEW_v0279_20260611_020210\\preview\\VDF_AkShare_v0279_ReadinessFi... || str(final_json)","VDF_AkShare_v0279_ExecutionReadinessSeal.json; vdf_akshare_execution_readiness_review_result_v0279.json; vdf_akshare_execution_readiness_review_v0279.py"
"P3_NOISE_REFERENCE",".page-title","3","2","GENERAL;VISUAL_LOCK","empty::before { || empty::before { content: attr(data-placeholder); color: var(--text-4); ","VIA_Notes_Pro.html; VIA_Notes_Ultimate_1.html; VIA_Notes_Ultimate.html"
"P3_NOISE_REFERENCE","rejected_source_csv","2","2","PATH_IO;DATA_SOURCE","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\temp\\_validation_runs\\RUN_20260527_155858_VRN_V141D6C_SOURCE_HYGIENE_NOHANG\\VRN_v141D6C_Source_Rejected.c... || OUT_SOURCE_REJECTED_CSV","VRN_MDL006_VRN_v141D6C_Source_Hygiene_NoHang__BRIDGE__v141D6C.json; VRN_MDL083_VRN_v141D6C_Source_Hygiene_NoHang__BRIDGE__v141D6C.py"
"P3_NOISE_REFERENCE","pr","3","2","PATH_IO","pr = profile_col(fp, df, col) || pr=P.parse_filename(fn)","vdf_akshare_raw_column_profile_contract_hotfix_v0278121.py; VDF_AkShare_RawColumnProfile_CanonicalContract_Transcript_v027812_20260611_001630.txt; VRN_MDL293_vrn_d8b_reprocess__MODULE__v0_0.py"
"P3_NOISE_REFERENCE","route_plan_csv","2","2","PATH_IO;GENERAL","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\temp\\_module_contract_runs\\RUN_20260527_001104_VRN_V141D4_FUNCTIONAL_MODULE_CONTRACT\\VRN_v141D4_Module_Ro... || OUT_ROUTE_PLAN_CSV","VRN_MDL043_VRN_v141D4_Functional_Module_Contract__MODULE__v141D4.json; VRN_MDL214_VRN_v141D4_Functional_Module_Contract__MODULE__v141D4.py"
"P3_NOISE_REFERENCE","rk","2","2","GENERAL;GOVERNANCE_POLICY","$rk=if($highRL -contains $lib.norm){'HIGH'}elseif($midRL -contains $lib.norm){'MEDIUM'}else{'NONE'} || $rk = if ($_.risk -eq 'HIGH') { 'er' } elseif ($_.risk -eq 'MEDIUM') { 'wn' } else { 'na' }","VIA_VEGN_Step1_v32.ps1"
"P3_NOISE_REFERENCE",".page-btn","2","2","GENERAL","hover:not(:disabled) { || disabled {","VRN_Report_Grid.html"
"P3_NOISE_REFERENCE","_PERIOD_RE","2","2","GENERAL","_PERIOD_RE = re.compile( || _PERIOD_RE  = re.compile(_P[""period_regex""])","VRN_MDL003_TableRestorer.py; VRN_MDL004_OCR_FetchingPDFTable_v1.py"
"P3_NOISE_REFERENCE","rng","3","2","GENERAL;SCHEMA_FIELD","rng = np.random.default_rng(42) || rng = np.random.default_rng(hash(ticker + qoa) % 2**32)","VDF_MDL302_FinalActivation.py"
"P3_NOISE_REFERENCE","_vdf_v027841_collision_reason","203","2","VERSION_RELEASE","null || """"","VDF_AkShare_CollisionResolver_FinalValidRows_v027841.json; VDF_AkShare_DuplicateRepair_UniqueFinalRows_v027842.json; VDF_AkShare_v0279_ReadinessFinalRows.json"
"P3_NOISE_REFERENCE",".form-control","2","2","VISUAL_LOCK;GENERAL","focus { outline: none; border-color: var(--accent); box-shadow: 0 0 0 3px var(--accent2);  || disabled { background: var(--bg2); cursor: not-allowed; ","VRN_AutoPlot_Pro_v4.html"
"P3_NOISE_REFERENCE","ROCP","2","2","GENERAL","{""periods"": STANDARD_PERIODS} || (""close"",), ""ROCR"": (""close"",), ""ROCR100"": (""close"",)","vap_config.py"
"P3_NOISE_REFERENCE","ROCR","2","2","GENERAL","{""periods"": STANDARD_PERIODS} || IndicatorCategory.MOMENTUM, ""ROCR100"": IndicatorCategory.MOMENTUM","vap_config.py"
"P3_NOISE_REFERENCE","_vdf_v02784_repair_status","269","2","VERSION_RELEASE","""preserved_valid"" || ""repaired""","VDF_AkShare_CollisionResolver_FinalValidRows_v027841.json; VDF_AkShare_DuplicateRepair_UniqueFinalRows_v027842.json; VDF_AkShare_v0279_ReadinessFinalRows.json; VDF_AkShare_InvalidRepair_CombinedCandidatePreview_v02784.json"
"P3_NOISE_REFERENCE","prev_val","3","2","GENERAL","prev_val = None || prev_val = v","VRN_MDL098_vrn_financial_ssot_complete_trust_integration_v0608__FINANCIALDATA__v0608.py"
"P3_NOISE_REFERENCE","mdl005_temp","2","2","PATH_IO;GENERAL","r""C:\VeritasIntelligenceAnalytics\VeritasReportNova\temp\mdl005_temp"" || ""/home/claude/mdl005_temp""","VRN_MDL005_OCRFetchingPDFText_v1.py; VRN_MDL006_ConsolidatorAndPhaseValidator.py"
"P3_NOISE_REFERENCE","fin_cols","2","2","GENERAL","fin_cols = [] || fin_cols = [","VRN_MDL289_vrn_canonical_clean_builder_v03__SUPPORT_RULE__v03.py; vrn_incremental_database_builder.py"
"P3_NOISE_REFERENCE","fin_csv","3","2","PATH_IO","fin_csv = Path(sys.argv[9]) || fin_csv = os.path.join(out_dir, ""vrn_financial_candidate_v0604.csv"")","VIA_PythonAudit_v02861.csv; VRN_MDL258_vrn_financial_ssot_input_rebind_v0604__FINANCIALDATA__v0604.py; vrn_incremental_database_builder.py"
"P3_NOISE_REFERENCE","realtime_start","603","2","GENERAL","""2026-06-10"" || obs.get(""realtime_start"")","VDF_FRED_Raw_GlobalMacro_SmallScope.json; vdf_fred_small_scope_seed_v0251.py; FRED_CPIAUCSL_raw.json; FRED_DGS10_raw.json; FRED_FEDFUNDS_raw.json; FRED_GDP_raw.json; FRED_UNRATE_raw.json"
"P3_NOISE_REFERENCE",".module-card","2","2","ENGINE","hover, .lego-card:hover { || hover {","NEXUS_Dashboard_Demo.html; VIA_ModuleMarketplace_v1.html"
"P3_NOISE_REFERENCE","realtime_end","602","2","GENERAL","""2026-06-10"" || obs.get(""realtime_end"")","VDF_FRED_Raw_GlobalMacro_SmallScope.json; vdf_fred_small_scope_seed_v0251.py; FRED_CPIAUCSL_raw.json; FRED_DGS10_raw.json; FRED_FEDFUNDS_raw.json; FRED_GDP_raw.json; FRED_UNRATE_raw.json"
"P3_NOISE_REFERENCE","dup_after","2","2","GENERAL","dup_after = int(final_valid.duplicated(subset=[""canonical_key""], keep=False).sum()) || dup_after = 0","vdf_akshare_collision_resolver_gate_v027841.py"
"P3_NOISE_REFERENCE","_TALIB_OK","4","2","GENERAL","_TALIB_OK = True || _TALIB_OK = False","VIA_DataTransformEngine (1).py; VIA_DataTransformEngine (2).py"
"P3_NOISE_REFERENCE","RollbackCsv","2","2","PATH_IO","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260526_164756_VRN_V139Q_FINAL_YELLOW_FIX\\VRN_v139Q_Rollback_Files.csv"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260526_163544_VRN_V139O_APPEND_ONLY_BRIDGE_INJECTOR\\VRN_v139O_Rollback_File...","VRN_MDL004_VRN_v139Q_Final_Yellow_Fix_Matrix__MODULE__v139Q.json; VRN_MDL024_VRN_v139O_AppendOnly_Bridge_Injector_Matrix__MODULE__v139O.json"
"P3_NOISE_REFERENCE","fut","2","2","ENGINE;SCHEMA_FIELD","fut = _cel_submit(_OCR_PLUGINS.route_ocr_engine, || fut = _cel_submit(_OCR_PLUGINS.extract_tables_from_pdf,","VRN_MDL004_OCR_FetchingPDFTable_v1.py"
"P3_NOISE_REFERENCE","dup","4","2","GENERAL","dup = h.duplicated().sum() || dup = int(df.duplicated().sum()) if rows else 0","engine (1).py; engine (2).py; engine.py; vrn_incremental_database_builder.py"
"P3_NOISE_REFERENCE","rolling_correlation_plan","2","2","GENERAL","corr_plan || [","vap_warehouse_v6_all_builder.py; vap_warehouse_v6_payload.json"
"P3_NOISE_REFERENCE","MDL006","3","2","PATH_IO;GENERAL","{""output_dir"": ""1-6-FinancialModel"", ""duckdb_filename"": ""VDF_MDL006_FinancialModel.duckdb""} || {","VDF_MDL102_FormatUpgrader.py; VDF_MDL501_DataModuleController.html"
"P3_NOISE_REFERENCE","med","4","2","GENERAL","med = (statistics.median(dur.values()) if dur else 8) or 8 || med = int((rev[""severity""]==""MEDIUM"").sum()) if not rev.empty else 0","engine (1).py; engine (2).py; engine.py; via_dual_sixlane_worker_v029dual1b.py"
"P3_NOISE_REFERENCE","final_band","2","2","ENGINE;GENERAL","final_band = def_band_value(row, ""Final Trust Band"") || final_band = str(r.get(""Final Trust Band"", """") or """").upper()","VRN_MDL266_v05692_data_trust_granular_calibration__MODULE__v05692.py; VRN_MDL267_v05691_duckdb_empty_safe_data_trust_calibration__MODULE__v05691.py"
"P3_NOISE_REFERENCE",".indicator-item","5","2","GENERAL;VISUAL_LOCK","hover { || hover { border-color: var(--accent); ","05567652-0bbf-41fe-afbb-268e193f8b05.html; 350d677a-c89e-46e2-a1ae-665273d93d18.html; VeritasAutoPlot.html; VIA_AutoPilot_MacroMicro_v2.html; VIA_AutoPlot_Ultimate.html"
"P3_NOISE_REFERENCE",".indicator-toggle","3","2","GENERAL",":after { || hover {","VIA_AutoPilot_MacroMicro_v2.html; VIA_AutoPlot_Ultimate_v3_1.html; VIA_AutoPlot_Ultimate_v3.html"
"P3_NOISE_REFERENCE","rollback_required","5","2","VISUAL_LOCK","true || True","VDF_AkShare_v02831_RollbackPlan.json; vdf_akshare_backup_rollback_staging_plan_hotfix_v02831.py; VDF_AkShare_v02832_RollbackPlan.json; vdf_akshare_backup_rollback_staging_plan_v0283.py; VDF_AkShare_BackupRollbackStagingPlan_Transcript_v0283_20260611_024903.txt"
"P3_NOISE_REFERENCE",".panel-scrollable","2","2","GENERAL",":-webkit-scrollbar { width: 4px;  || :-webkit-scrollbar-thumb { background: var(--border); border-radius: 2px; ","VeritasAutoPlot_v4.html"
"P3_NOISE_REFERENCE","enable_ssot","3","2","GENERAL","True,    # VIA_SSOT_Unified || True","VRN_MDL005_OCRFetchingPDFText_v1.py; VRN_MDL007_APIDataFetcher.py; VRN_MDL008_CrossValidator.py"
"P3_NOISE_REFERENCE","restore_ok","2","2","GENERAL","restore_ok = ( || restore_ok","VRN_MDL259_vrn_report_date_window_table_restore_v0597__REPORT__v0597.py"
"P3_NOISE_REFERENCE","fast_mode","2","2","GENERAL","fast_mode         = $FastMode || true","Invoke-VIA-UltimateEngineForge-AIO-v063-10xCrossNoHangProgress.ps1; VIA_EngineForge_Config.v063.template.json"
"P3_NOISE_REFERENCE","families","3","2","GENERAL","families = sorted(set([str(x) for x in df.get(""vdf_canonical_family"", pd.Series(dtype=str)).dropna().unique().tolist()])) || families = [""VDF_Global_Commodity""]","vdf_akshare_candidate_to_canonical_merge_gate_review_v0276.py; vdf_akshare_canonical_mapping_gate_v0277.py"
"P3_NOISE_REFERENCE","--pink-bg","2","2","GENERAL","#FCE8F4; || rgba(226, 85, 161, 0.2);","VIA_Notes_Pro.html"
"P3_NOISE_REFERENCE","repair_source","156","2","DATA_SOURCE","""EXISTING_CANONICAL_REPAIR_PREVIEW"" || ""FRED_SMALL_SCOPE_CANDIDATE""","VDF_FredCanonical_KeyRepairReport_v02612.json; VDF_Global_Macro_CANONICAL_KEY_REPAIR_PREVIEW_v02612.json; VDF_Global_Macro_MERGE_PREVIEW_AFTER_REPAIR_v02612.json"
"P3_NOISE_REFERENCE","props","5","2","ENGINE","$props = @($script:def_ExternalConfig.PSObject.Properties.Name) || $props = @(def_GetProperties $Obj)","Invoke-VIA-UltimateEngineForge-AIO-v060.ps1; Invoke-VIA-UltimateEngineForge-AIO-v061-BoolParamHotfix.ps1; Invoke-VIA-UltimateEngineForge-AIO-v062-NullSafeStepSafe.ps1; Invoke-VIA-UltimateEngineForge-AIO-v063-10xCrossNoHangProgress.ps1; VDF_VRN_Sync5_Transcript_v0280_20260611_000806.txt"
"P3_NOISE_REFERENCE","fallback_level","2","2","GENERAL","int = 0 || r.fallback_level, ""confidence"": r.confidence","VRN_MDL008_CrossValidator.py"
"P3_NOISE_REFERENCE","--purple-bg","2","2","GENERAL","#F4EBFC; || rgba(155, 81, 224, 0.2);","VIA_Notes_Pro.html"
"P3_NOISE_REFERENCE","failed_reports","3","2","GENERAL","0 || failed","VRN_1C_StageFinalized_Runtime_v029DUAL0E.json; VRN_StagingExtraction_Runtime_v029VRN1C.json; vrn_all_turbo_qualified_staging_extract.py"
"P3_NOISE_REFERENCE","--fs-micro","2","2","SCHEMA_FIELD;GENERAL","clamp(7.5px, .35vw + 6px, 8.5px);   /* table micro / chips     */ || 7.5px;--fs-cap:8.5px;--fs-sm:9px;--fs-body:11px;--fs-ttl:12px;--fs-val:13px;--fs-pg:14px;--fs-hero:30px;","VIA_AutoPlot_Console.html; VIA_Main (2).html"
"P3_NOISE_REFERENCE","fail_details","2","2","GENERAL","[{""pdf_name"": r[""pdf_name""], ""error"": r.get(""error"") || [","VRN_MDL002_LayoutExtractor.py; VRN_MDL003_TableRestorer.py"
"P3_NOISE_REFERENCE","--radius-md","6","2","GENERAL","8px; || 6px;","veritas-archivum-ux.html; VeritasAutoPlot_v4.html; VIA_CNYES_Platform_Mega.html; VIA_CNYES_Ultimate_1.html; VIA_CNYES_Ultimate.html; VIA_Formation_Designer.html"
"P3_NOISE_REFERENCE","fastd_period","2","2","GENERAL","int = 3, fastd_matype: int = 0) -> pd.DataFrame: || fastd_period=fastd_period, fastd_matype=fastd_matype","vap_indicators.py"
"P3_NOISE_REFERENCE","repaired_script","9","2","GENERAL;PATH_IO","repaired_script = $RepairedScript || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VIA_PANORAMA3ROUND_VDF_VRN_SCRIPT_REPAIR_v02851_20260611_104333\\repair\\Invoke-VDF-AkShare-StagingW...","VDF_AkShare_GeneratedScriptReview_Transcript_v0285_20260611_100744.txt; VDF_ACTIVE_POINTER_before_v02853_20260611_110956.json; VDF_AkShare_v02851_RepairedGeneratedScriptReview.json; VIA_v0286_NextGatePlan_NO_DB_WRITE.json; VDF_AkShare_v02851_RepairedStaticAudit.json; via_panorama3round_vdf_vrn_result_v02851.json"
"P3_NOISE_REFERENCE","factset_columns","2","2","SCHEMA_FIELD","28 || 13","VRN_MDL137_VRN_LocalConsensus_Expansion_v1_0_31__MODULE__v1_0.json; VRN_MDL138_VRN_BasicInfo_Coverage_Expansion_Audit_v1_0_30__BASICINFO__v1_0.json"
"P3_NOISE_REFERENCE","Replace","5","2","GENERAL","$Replace = @{ || $replace = @{","VDF_AkShare_BackupRollbackStagingPlan_Hotfix_Transcript_v02831_20260611_031152.txt; VDF_AkShare_BackupRollbackStagingPlan_Transcript_v0283_20260611_024903.txt; VDF_AkShare_RawColumnProfile_CanonicalContract_Transcript_v027812_20260611_001630.txt"
"P3_NOISE_REFERENCE","--red-bg","2","2","GENERAL","#FDEBEC; || rgba(235, 87, 87, 0.2);","VIA_Notes_Pro.html"
"P3_NOISE_REFERENCE","mock","2","2","GENERAL","mock = {} || mock   = phase3_mock_data()","VDF_MDL302_FinalActivation.py"
"P3_NOISE_REFERENCE","--sa","2","2","VISUAL_LOCK","'DM Sans','Noto Sans TC',system-ui,-apple-system,""Microsoft JhengHei"",sans-serif; || 'DM Sans',system-ui,sans-serif;","VRN_MDL263_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py; VIA_TW_Resonance_Stock_Stack (17).html"
"P3_NOISE_REFERENCE","--sans","2","2","GENERAL;VISUAL_LOCK","'Inter', 'Noto Sans TC', -apple-system, sans-serif; || 'Inter', 'Noto Sans TC', -apple-system, BlinkMacSystemFont, sans-serif;","veritas-archivum-full.html; veritas-archivum-ux.html"
"P3_NOISE_REFERENCE","--sb-blue","14","2","GENERAL","#4C72B0;--sb-orange:#DD8452;--sb-green:#55A868;--sb-red:#C44E52; || #4C72B0;","T01_Preview.html; T01_SingleAxis.html; T02_DualAxis.html; T03_Candlestick_MA_BB_Vol.html; T04_Heatmap.html; T05_VerticalStack.html; T06_Dashboard.html; T07_EventMatrix.html"
"P3_NOISE_REFERENCE","events","2","2","GENERAL","$events = [System.Collections.Generic.List[object]]::new() || Events      = $events","VIA_VEGN_Step1_v32.ps1"
"P3_NOISE_REFERENCE","event_logs","9","2","GENERAL","""_vpns_system/event_logs"" || ""_vpns_system/event_logs"",  # event_log.csv/json/parquet/xes/ocel","config (1).json; config (2).json; config (3).json; config.json; engine (1).py; engine (2).py; engine.py; SSOT_VPNS (1).json"
"P3_NOISE_REFERENCE","MDL001","3","2","PATH_IO;GENERAL","{""output_dir"": ""1-1-TWEquity"",       ""duckdb_filename"": ""VDF_MDL001_TWEquity.duckdb""} || {","VDF_MDL102_FormatUpgrader.py; VDF_MDL501_DataModuleController.html"
"P3_NOISE_REFERENCE","model_config","2","2","GENERAL","model_config = {""arbitrary_types_allowed"": True, ""str_strip_whitespace"": True} || model_config = {""str_strip_whitespace"": True}","VRN_MDL004_OCR_FetchingPDFTable_v1.py; VRN_MDL005_OCRFetchingPDFText_v1.py"
"P3_NOISE_REFERENCE","ML","2","2","GENERAL","ML      =@{kw=@(""torch"",""tensorflow"",""sklearn"",""scikit"",""xgboost"",""lightgbm"",""transformers"",""onnx"",""jax"");d1=""FML"";d2=""ICEX"";d3=""RCPU"";d4=""DCEX""} || ""美林"",       ""BAML"":""美銀美林"",   ""SMBC"":""三井住友""","VIA_VEGN_Step1_v32.ps1; VRN_MDL005_OCRFetchingPDFText_v1.py"
"P3_NOISE_REFERENCE","production_duckdb","12","2","PATH_IO;GENERAL","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VeritasDataForge\\data\\via.duckdb"" || PROD_DUCKDB","VRN_MDL044_VRN_v141A_ReadOnly_Consumer_Loader__MODULE__v141A.json; VRN_MDL084_VRN_v141A_ReadOnly_Consumer_Loader__MODULE__v141A.py; VRN_MDL112_VRN_v140M_Dashboard_ReadOnly_Launch_Pack__BASICINFO__v140M.json; VRN_MDL113_VRN_v140M_Dashboard_ReadOnly_Launch_Pack__REPORT__v140M.json; VRN_MDL114_VRN_v140L_Route_Verify_Dashboard_Readiness__REPORT__v140L.json; VRN_MDL115_source_v140L_route_verify__BASICINFO__v140L.json; VRN_MDL116_VRN_v140L_Route_Verify_Dashboard_Readiness__REPORT__v140L.json; VRN_MDL134_VRN_v140I_SSOT_Registry_Pointer_Preview__SUPPORT_RULE__v140I.json"
