Date,Ticker,MarginBalanceValue,ShortBalanceValue
2025-10-20,3711.TW,1434177914.9852715,109772810.6404553
2025-10-21,3711.TW,1434941683.86143,109571799.94139726
2025-10-22,3711.TW,1435303776.5668213,109457094.01579177
2025-10-23,3711.TW,1436543715.809568,109126777.30848432
2025-10-24,3711.TW,1435668120.0912704,109318569.97787747
2025-10-27,3711.TW,1437113115.1194515,108941548.51909983
2025-10-28,3711.TW,1438295182.7051215,108625200.06547856
2025-10-29,3711.TW,1439997167.7987206,108175689.27913396
2025-10-30,3711.TW,1439939256.1668518,108164112.29316239
2025-10-31,3711.TW,1440534296.3165479,108003047.23799245
2025-11-03,3711.TW,1441135715.4373353,107837673.7573685
2025-11-04,3711.TW,1441865826.0287874,107644124.92135838
2025-11-05,3711.TW,1442302181.3027685,107511576.36221442
2025-11-06,3711.TW,1441748046.9682846,107609326.59078191
2025-11-07,3711.TW,1444593489.067351,106864313.0131118
2025-11-10,3711.TW,1444550715.1578288,106851472.59432682
2025-11-11,3711.TW,1444673966.9664133,106803198.77543256
2025-11-12,3711.TW,1443638280.348216,107016145.42756823
2025-11-13,3711.TW,1443620728.80519,107006656.82646658
2025-11-14,3711.TW,1443960355.5398157,106901416.16923499
2025-11-17,3711.TW,1444056172.4397106,106863626.60515578
2025-11-18,3711.TW,1442448682.9256783,107235390.45633481
2025-11-19,3711.TW,1442759938.2473414,107133388.732708
2025-11-20,3711.TW,1443371434.4401236,106976826.94934097
2025-11-21,3711.TW,1442867854.4904535,107091029.33614258
2025-11-24,3711.TW,1442265986.1156683,107224789.33719322
2025-11-25,3711.TW,1443459711.7261624,106924819.0334698
2025-11-26,3711.TW,1442799012.9001079,107080079.40111978
2025-11-27,3711.TW,1442038268.4095733,107257575.20500343
2025-11-28,3711.TW,1442130794.4673355,107231098.83745056
2025-12-01,3711.TW,1441425401.5720625,107400706.49477334
2025-12-02,3711.TW,1440984759.6783428,107507773.38688412
2025-12-03,3711.TW,1440625971.4153874,107596411.4420832
2025-12-04,3711.TW,1440658142.5406911,107591894.6467082
2025-12-05,3711.TW,1441608818.7397914,107364917.0867254
2025-12-08,3711.TW,1441109745.4632428,107490686.52190827
2025-12-09,3711.TW,1440577029.9791386,107625239.3975831
2025-12-10,3711.TW,1440486057.320272,107657257.75284556
2025-12-11,3711.TW,1439485186.5700262,107907491.00484538
2025-12-12,3711.TW,1437954189.931112,108302479.08750226
2025-12-15,3711.TW,1438894479.2518044,108088411.99361368
2025-12-16,3711.TW,1438039702.0844626,108314426.99934198
2025-12-17,3711.TW,1437059594.0885882,108567861.17795376
2025-12-18,3711.TW,1435901919.7250905,108878472.91019937
2025-12-19,3711.TW,1435901838.6759458,108895254.0160301
2025-12-22,3711.TW,1434395957.8732162,109279350.4663197
2025-12-23,3711.TW,1434497754.2472796,109274742.48893924
2025-12-24,3711.TW,1434441222.4425201,109340404.0934615
2025-12-25,3711.TW,1434524392.7447248,109356595.72014004
2025-12-26,3711.TW,1434600813.3850005,109353487.53623617
2025-12-29,3711.TW,1434470425.4234376,109399968.90020546
2025-12-30,3711.TW,1433170805.2352078,109757218.49619465
2025-12-31,3711.TW,1433273093.317945,109751182.74824485
2026-01-01,3711.TW,1432556304.2023904,109943337.78097804
2026-01-02,3711.TW,1432032536.6417172,110078713.49656563
2026-01-05,3711.TW,1432003444.363753,110102061.9205313
2026-01-06,3711.TW,1432218168.653988,110067251.7711139
2026-01-07,3711.TW,1432670332.1700683,109972906.73220372
2026-01-08,3711.TW,1432463552.7628658,110035994.49048284
2026-01-09,3711.TW,1431430189.2658472,110321482.60876329
2026-01-12,3711.TW,1430326014.2624366,110611711.96565244
2026-01-13,3711.TW,1430235635.8271604,110656313.12318513
2026-01-14,3711.TW,1430371657.9467177,110641596.79028103
2026-01-15,3711.TW,1430087065.0619135,110735028.28216735
2026-01-16,3711.TW,1431689569.4866743,110376503.6068223
2026-01-19,3711.TW,1431554706.2305772,110420981.42861426
2026-01-20,3711.TW,1431582957.5624774,110425006.86345243
2026-01-21,3711.TW,1432174125.6235182,110291942.93201786
2026-01-22,3711.TW,1430748373.001611,110652897.05848955
2026-01-23,3711.TW,1430199772.9315574,110792006.96250133
2026-01-26,3711.TW,1430160338.1426525,110810464.95038667
2026-01-27,3711.TW,1429810334.551075,110899049.54552576
2026-01-28,3711.TW,1429191067.1077213,111055173.76159778
2026-01-29,3711.TW,1430004084.2306848,110862035.36811665
2026-01-30,3711.TW,1429889490.2081077,110891662.22676598
2026-02-02,3711.TW,1429781743.4614317,110917770.17057878
2026-02-03,3711.TW,1428885984.438485,111132773.04503366
2026-02-04,3711.TW,1429000485.1594405,111101770.71051046
2026-02-05,3711.TW,1429019663.2644026,111094207.40948041
2026-02-06,3711.TW,1428449194.4389307,111225237.2866975
2026-02-09,3711.TW,1428659345.367706,111164836.34636912
2026-02-10,3711.TW,1429251114.7306545,111011695.43573043
2026-02-11,3711.TW,1430390690.8847356,110720721.75535345
2026-02-12,3711.TW,1431531618.948535,110433164.69009262
2026-02-13,3711.TW,1429864694.1167068,110811666.86525439
2026-02-16,3711.TW,1430409348.843095,110662202.59678611
2026-02-17,3711.TW,1431402202.1934166,110392375.01980433
2026-02-18,3711.TW,1431994647.6690822,110227337.1156842
2026-02-19,3711.TW,1433137765.9626153,109919586.504171
2026-02-20,3711.TW,1433346242.6094205,109847958.91791001
2026-02-23,3711.TW,1434060487.3339353,109655526.74981712
2026-02-24,3711.TW,1434279571.5091622,109592689.06434579
2026-02-25,3711.TW,1434813507.1908247,109426385.84122108
2026-02-26,3711.TW,1432990517.7844567,109833532.51753898
2026-02-27,3711.TW,1433879037.237933,109597639.86381279
2026-03-02,3711.TW,1433662403.1334152,109629199.3994997
2026-03-03,3711.TW,1432705745.699421,109810543.09118706
2026-03-04,3711.TW,1433507754.5973191,109607332.93773186
2026-03-05,3711.TW,1434152627.3130233,109436153.35844252
2026-03-06,3711.TW,1435528498.9366746,109081725.74137153
2026-03-09,3711.TW,1436371399.1101925,108854887.07304697
2026-03-10,3711.TW,1437082644.738672,108658092.2464521
2026-03-11,3711.TW,1436657204.985661,108733641.36992684
2026-03-12,3711.TW,1436620820.726405,108713204.84761354
2026-03-13,3711.TW,1437178705.5915182,108536404.77069756
2026-03-16,3711.TW,1438309115.4257677,108231762.04685064
2026-03-17,3711.TW,1439583225.9519987,107883838.7209516
2026-03-18,3711.TW,1440176246.2279027,107721816.06665319
2026-03-19,3711.TW,1441518859.066172,107375075.8531377
2026-03-20,3711.TW,1446692160.4335828,106088976.04635839
2026-03-23,3711.TW,1446914722.202703,106024723.3486941
2026-03-24,3711.TW,1447319226.1537037,105918243.3309566
2026-03-25,3711.TW,1447130287.193446,105958993.90925796
2026-03-26,3711.TW,1446721379.5280974,106049671.60908625
2026-03-27,3711.TW,1446131035.3050325,106187043.15355033
2026-03-30,3711.TW,1446195252.9449534,106167992.06111744
2026-03-31,3711.TW,1446400737.5917246,106116314.03655261
2026-04-01,3711.TW,1446278349.5854213,106143098.35040648
2026-04-02,3711.TW,1446044906.2549834,106198617.12780102
2026-04-03,3711.TW,1446807097.8987644,106013579.57643129
2026-04-06,3711.TW,1447767881.573542,105781309.04460071
2026-04-07,3711.TW,1447972866.1015327,105733412.27863285
2026-04-08,3711.TW,1448092616.4766738,105707658.55360906
2026-04-09,3711.TW,1447929580.000889,105750320.17062886
2026-04-10,3711.TW,1446683038.1126163,106060663.7679711
2026-04-13,3711.TW,1446645534.5697217,106080089.84022367
2026-04-14,3711.TW,1446478094.0006804,106133016.77611588
2026-04-15,3711.TW,1445041903.5578287,106500718.85902952
2026-04-16,3711.TW,1445085172.467434,106510440.68554875
2026-04-17,3711.TW,1444677360.108174,106625821.24383233
2026-04-20,3711.TW,1444936846.5892484,106573082.67589536
2026-04-21,3711.TW,1444552678.794452,106677555.98749661
2026-04-22,3711.TW,1443637048.5937414,106909333.09180702
2026-04-23,3711.TW,1443272988.748245,107009894.24730834
2026-04-24,3711.TW,1442398156.6759605,107234438.67714366
2026-04-27,3711.TW,1441248399.2349489,107538683.57681254
2026-04-28,3711.TW,1440406013.6044903,107764753.78430912
2026-04-29,3711.TW,1440133145.0757792,107847925.42830573
2026-04-30,3711.TW,1439335092.6684585,108058789.17636849
2026-05-01,3711.TW,1438942328.7243855,108171690.67191736
2026-05-04,3711.TW,1438793591.4621093,108226301.17013562
2026-05-05,3711.TW,1438139751.3834412,108403945.57839707
2026-05-06,3711.TW,1437243763.5199087,108638640.8514126
2026-05-07,3711.TW,1436430576.154606,108863892.72405647
2026-05-08,3711.TW,1436654427.3434966,108837256.91653022
2026-05-11,3711.TW,1436148900.3533645,108979468.3015717
2026-05-12,3711.TW,1435925185.2565436,109056863.2530922
2026-05-13,3711.TW,1433739518.916063,109635690.76196413
2026-05-14,3711.TW,1434513183.819424,109477851.88492516
2026-05-15,3711.TW,1433776093.1817102,109673796.58011015
2026-05-18,3711.TW,1434003901.6665907,109641585.84695831
2026-05-19,3711.TW,1434451641.148945,109553193.1585751
2026-05-20,3711.TW,1434152728.7306097,109646432.27728122
2026-05-21,3711.TW,1433406015.3949156,109857742.26050514
2026-05-22,3711.TW,1431665830.048852,110297723.68197528
2026-05-25,3711.TW,1431315523.0943182,110390051.91097523
2026-05-26,3711.TW,1431134413.5657787,110442221.95320883
2026-05-27,3711.TW,1431596380.005148,110337766.2642078
2026-05-28,3711.TW,1432027039.2250428,110249947.68091999
2026-05-29,3711.TW,1431582107.5293133,110362855.72823252
2026-06-01,3711.TW,1432128260.2907202,110233832.99360184
2026-06-02,3711.TW,1431765951.4960885,110324655.4373148
2026-06-03,3711.TW,1431279667.3446243,110443712.11388534
2026-06-04,3711.TW,1431201398.4690711,110462627.62247914
2026-06-05,3711.TW,1429833067.464373,110792608.73150492
2026-06-08,3711.TW,1429250127.338332,110928976.88243371
2026-06-09,3711.TW,1429346781.4153857,110900419.64799854
2026-06-10,3711.TW,1430591237.510579,110591298.41858418
2026-06-11,3711.TW,1431015788.4940026,110479940.45328964
2026-06-12,3711.TW,1431780169.2159023,110283772.8319552
2026-06-15,3711.TW,1431948107.3108482,110228227.80620825
2026-06-16,3711.TW,1432205337.3801415,110158416.36828841
2026-06-17,3711.TW,1432214655.726393,110143371.11354731
2026-06-18,3711.TW,1432468489.3618414,110065006.24113113
2026-06-19,3711.TW,1432214681.5675988,110112619.28287812
2026-06-22,3711.TW,1432011299.3711195,110144195.97052018
2026-06-23,3711.TW,1433057928.6309133,109866932.82926337
2026-06-24,3711.TW,1433857537.140337,109658942.18521018
2026-06-25,3711.TW,1433081002.212729,109825486.11754823
2026-06-26,3711.TW,1432774090.7720568,109886919.59530123
2026-06-29,3711.TW,1432737109.2190373,109876327.76683179
2026-06-30,3711.TW,1433573666.0981784,109638475.30369025
2026-07-01,3711.TW,1434047190.3319283,109506610.96718733
2026-07-02,3711.TW,1434874536.6825595,109277383.92556526
2026-07-03,3711.TW,1435130543.2084777,109194214.92426482
2026-07-06,3711.TW,1434659864.9063504,109291693.38673986
2026-07-07,3711.TW,1436511241.7740893,108800940.01649083
2026-07-08,3711.TW,1435753194.3119457,108960892.56014782
2026-07-09,3711.TW,1435977752.4241972,108879527.39784291
2026-07-10,3711.TW,1435540406.051398,108967185.63310005
2026-07-13,3711.TW,1437221058.776875,108526454.46856481
2026-07-14,3711.TW,1438195055.3673124,108261258.07836802
2026-07-15,3711.TW,1438110298.4685774,108264215.378386
2026-07-16,3711.TW,1437799565.8867369,108318363.04264699
2026-07-17,3711.TW,1437618500.2904227,108342781.7674375
2026-07-20,3711.TW,1438374154.412564,108146423.11270933
2026-07-21,3711.TW,1439180415.3721523,107932926.56557167
2026-07-22,3711.TW,1439099056.4211066,107939404.17852466
2026-07-23,3711.TW,1439228598.6043222,107893053.61574398
2026-07-24,3711.TW,1438768210.3606565,107991209.78270695
2026-07-27,3711.TW,1438142845.5204551,108126351.06087339
2026-07-28,3711.TW,1437935054.1579883,108167617.68732737
2026-07-29,3711.TW,1440459228.3595676,107542451.75052103
2026-07-30,3711.TW,1440855987.3110774,107437770.35174048
2026-07-31,3711.TW,1440469979.0128672,107524254.2481159
2026-08-03,3711.TW,1439498100.7016325,107756220.42144535
2026-08-04,3711.TW,1439607583.3684924,107727949.66247277
2025-10-01,4162.TW,1340000000.0,107000000.0
2025-10-02,4162.TW,1340577083.2672272,106858789.11512923
2025-10-03,4162.TW,1340368049.3099687,106907180.48843697
2025-10-06,4162.TW,1339252611.1649573,107170667.61132732
2025-10-07,4162.TW,1339211431.0758762,107173431.0789266
2025-10-08,4162.TW,1339041960.1379037,107209392.06311588
2025-10-09,4162.TW,1339542239.8015914,107081531.67872694
2025-10-10,4162.TW,1338908385.5668778,107224644.03394076
2025-10-13,4162.TW,1338872550.027753,107219868.1739004
2025-10-14,4162.TW,1340095029.5632336,106910067.05381832
2025-10-15,4162.TW,1340421200.5097282,106819016.85130909
2025-10-16,4162.TW,1339908326.3732927,106934823.24196543
2025-10-17,4162.TW,1340348735.2713964,106806851.6019859
2025-10-20,4162.TW,1340491659.3784177,106757815.46574533
2025-10-21,4162.TW,1340546771.6612675,106730694.54818152
2025-10-22,4162.TW,1341296440.5167205,106517708.90569387
2025-10-23,4162.TW,1341441832.267909,106465595.22390597
2025-10-24,4162.TW,1340689799.6510975,106625724.70693496
2025-10-27,4162.TW,1340290017.694769,106691682.37693371
2025-10-28,4162.TW,1340470429.4518034,106633268.56251405
2025-10-29,4162.TW,1341186780.3566368,106443218.12295294
2025-10-30,4162.TW,1342105297.816834,106187684.71833728
2025-10-31,4162.TW,1342672234.1265912,106035751.51279916
2025-11-03,4162.TW,1343410177.3596995,105832996.60807455
2025-11-04,4162.TW,1344260991.8617651,105609218.9586235
2025-11-05,4162.TW,1344512930.0456722,105527909.39263791
2025-11-06,4162.TW,1343968733.8037755,105642852.88198887
2025-11-07,4162.TW,1344283751.4277587,105546539.5459529
2025-11-10,4162.TW,1345629064.409713,105200172.06616132
2025-11-11,4162.TW,1348055369.7795928,104577946.23089254
2025-11-12,4162.TW,1349086579.8253837,104307345.52992335
2025-11-13,4162.TW,1348644343.942101,104383268.53705463
2025-11-14,4162.TW,1349097827.0803587,104262832.48485821
2025-11-17,4162.TW,1349241543.1105394,104216185.08577032
2025-11-18,4162.TW,1348320004.9041562,104422159.08995964
2025-11-19,4162.TW,1349795255.2685485,104037640.34463865
2025-11-20,4162.TW,1351029735.620232,103717254.80893213
2025-11-21,4162.TW,1352161914.5024545,103413038.94392961
2025-11-24,4162.TW,1351911978.8051507,103457898.64198148
2025-11-25,4162.TW,1352851905.4484134,103215509.37108359
2025-11-26,4162.TW,1353076254.4911196,103145071.3581437
2025-11-27,4162.TW,1353276196.280347,103086527.88452896
2025-11-28,4162.TW,1352735932.8866224,103202485.40215363
2025-12-01,4162.TW,1352347901.8040252,103281990.5883155
2025-12-02,4162.TW,1353862178.1347368,102878186.27730775
2025-12-03,4162.TW,1354254279.4415405,102771844.6732736
2025-12-04,4162.TW,1353988118.5059338,102828732.26093718
2025-12-05,4162.TW,1354798692.0062652,102625134.62902021
2025-12-08,4162.TW,1354697623.9237773,102645617.19743367
2025-12-09,4162.TW,1354224066.0122566,102757518.74755448
2025-12-10,4162.TW,1353952387.9075282,102818482.3076837
2025-12-11,4162.TW,1353727275.4245584,102870423.81321497
2025-12-12,4162.TW,1353586871.8739552,102902227.3712492
2025-12-15,4162.TW,1353587893.1155214,102901267.51899849
2025-12-16,4162.TW,1353321742.341982,102966353.96147597
2025-12-17,4162.TW,1352765665.383457,103103137.55603641
2025-12-18,4162.TW,1352188331.2195137,103246119.72181983
2025-12-19,4162.TW,1351761599.1882148,103358587.12098372
2025-12-22,4162.TW,1351286938.7298203,103477539.00275184
2025-12-23,4162.TW,1352390222.317111,103233662.0267657
2025-12-24,4162.TW,1352115005.5639012,103312540.42806986
2025-12-25,4162.TW,1352566529.3275921,103210107.64190212
2025-12-26,4162.TW,1352769619.6230805,103167509.7519135
2025-12-29,4162.TW,1352812647.0654721,103178542.34056495
2025-12-30,4162.TW,1352111789.412119,103363009.03090109
2025-12-31,4162.TW,1352034576.8108888,103393015.95460346
2026-01-01,4162.TW,1351850598.973338,103445080.06480494
2026-01-02,4162.TW,1351738629.2935526,103488858.68622674
2026-01-05,4162.TW,1352649653.2304997,103288927.63065907
2026-01-06,4162.TW,1353073547.383384,103200686.28363858
2026-01-07,4162.TW,1353429847.853237,103135596.92806982
2026-01-08,4162.TW,1351739665.6291492,103563414.12603758
2026-01-09,4162.TW,1350966678.0671957,103775071.51172972
2026-01-12,4162.TW,1351434136.950203,103684059.2240894
2026-01-13,4162.TW,1350824643.7968032,103850323.12385003
2026-01-14,4162.TW,1350107452.3901742,104057145.32132135
2026-01-15,4162.TW,1349238294.270049,104292639.84518991
2026-01-16,4162.TW,1349596394.4483204,104232800.07628368
2026-01-19,4162.TW,1349305527.2760024,104312202.60883589
2026-01-20,4162.TW,1349194577.696918,104357586.08100122
2026-01-21,4162.TW,1349919717.4012494,104205544.46274649
2026-01-22,4162.TW,1349493801.6879454,104329376.22778912
2026-01-23,4162.TW,1349696391.891447,104295234.97491205
2026-01-26,4162.TW,1349259574.8595877,104411418.91906139
2026-01-27,4162.TW,1348088465.1736057,104714182.09199333
2026-01-28,4162.TW,1348374404.56346,104655123.43967731
2026-01-29,4162.TW,1346865336.8977542,105049927.07712494
2026-01-30,4162.TW,1346387945.2423987,105178888.38568538
2026-02-02,4162.TW,1345388008.6180255,105441882.23829517
2026-02-03,4162.TW,1345465408.7996347,105438832.68912017
2026-02-04,4162.TW,1345215666.4413886,105510039.76196064
2026-02-05,4162.TW,1342660407.4956055,106153367.68496946
2026-02-06,4162.TW,1340192808.143395,106782134.47521454
2026-02-09,4162.TW,1340125902.671285,106807419.85319637
2026-02-10,4162.TW,1339869048.8703134,106888596.12716027
2026-02-11,4162.TW,1340133599.3119256,106830552.89335728
2026-02-12,4162.TW,1340178045.1849916,106832048.73546603
2026-02-13,4162.TW,1340440841.8959825,106786011.2182894
2026-02-16,4162.TW,1339469031.7540364,107053810.60932018
2026-02-17,4162.TW,1338662479.8949773,107262014.7090917
2026-02-18,4162.TW,1338978119.005139,107190429.20124725
2026-02-19,4162.TW,1337809980.7739637,107484598.3994344
2026-02-20,4162.TW,1338985919.15665,107205958.90065674
2026-02-23,4162.TW,1338704041.6066327,107279519.80004436
2026-02-24,4162.TW,1337981171.3649707,107459630.58132793
2026-02-25,4162.TW,1338991295.7915573,107217630.74499206
2026-02-26,4162.TW,1338837139.5271304,107256147.10826014
2026-02-27,4162.TW,1338520641.4388902,107332784.4424037
2026-03-02,4162.TW,1338480870.6503477,107341448.49907558
2026-03-03,4162.TW,1338447954.909667,107347825.13451353
2026-03-04,4162.TW,1338700064.1385756,107282941.13332829
2026-03-05,4162.TW,1338319853.66037,107369996.98220815
2026-03-06,4162.TW,1339417038.6315165,107096631.85293818
2026-03-09,4162.TW,1339594707.2426155,107047015.08003724
2026-03-10,4162.TW,1340311767.449911,106866637.81759319
2026-03-11,4162.TW,1339373222.01759,107084348.70842752
2026-03-12,4162.TW,1339595650.0876825,107012991.30244207
2026-03-13,4162.TW,1339386758.0619485,107052121.47671643
2026-03-16,4162.TW,1339427769.9125352,107034104.22397387
2026-03-17,4162.TW,1339097282.0618594,107085672.71708591
