Date,Ticker,ForeignNetAmount,InvestmentTrustNetAmount,DealerNetAmount
2025-10-22,3680.TW,1216020.511576661,-837465.4578557399,362956.8845323067
2025-10-23,3680.TW,-1400327.4453050205,-803824.6217962588,346311.0508334726
2025-10-24,3680.TW,-704654.2909396032,2266068.080475631,1698517.2021840755
2025-10-27,3680.TW,107759.89021194921,1085351.1918050149,751752.5743854364
2025-10-28,3680.TW,-4253745.378540124,289322.04403948825,346066.7860850671
2025-10-29,3680.TW,-607438.4825095669,-1794355.2250419608,-522649.1048355389
2025-10-30,3680.TW,-633837.88007322,2604576.297832138,946657.2251885771
2025-10-31,3680.TW,-388861.0450513829,50017.1728111292,378990.0622116295
2025-11-03,3680.TW,2436349.030720975,71971.40931714422,-642022.029442074
2025-11-04,3680.TW,-869965.5920649235,2223888.6388166468,202626.05756458163
2025-11-05,3680.TW,-466342.02209131594,-1082689.863451083,247402.0355758301
2025-11-06,3680.TW,-4775777.482897527,-696071.4816413554,232643.56760057778
2025-11-07,3680.TW,-644281.4349839587,-436054.53429225774,-828917.7138782578
2025-11-10,3680.TW,178956.82699738775,885828.7335293774,264630.9618792721
2025-11-11,3680.TW,98620.03240049751,-188191.05379002175,115512.39288495075
2025-11-12,3680.TW,-820890.2069552414,646458.045999362,-150360.19246428992
2025-11-13,3680.TW,-611884.193436216,542030.4791180511,40987.451284559866
2025-11-14,3680.TW,-1008818.3236946813,2657514.0674633477,798449.9186800761
2025-11-17,3680.TW,951432.262832985,2095885.634254593,784906.3115035417
2025-11-18,3680.TW,-880374.4435937733,-724971.5062136496,-10096.239479124779
2025-11-19,3680.TW,-2167412.418933234,-1970584.5261419222,314768.6358298004
2025-11-20,3680.TW,-7271.201238382822,434446.3210430058,39095.85151295105
2025-11-21,3680.TW,97557.31585902366,1472231.635361354,1107292.181247299
2025-11-24,3680.TW,-405212.2641513379,-307993.50205929764,51559.59526332421
2025-11-25,3680.TW,1279062.2998623787,-1023412.5455627395,-985110.3180351965
2025-11-26,3680.TW,836886.7464093615,-634110.158369697,-651366.4848255831
2025-11-27,3680.TW,335476.27570608584,-1318072.9560978047,279317.8055984953
2025-11-28,3680.TW,-1421838.6473171744,776112.7083231848,-70717.30628503932
2025-12-01,3680.TW,1940018.8612267673,1163455.6334584283,191355.03831967988
2025-12-02,3680.TW,1298944.7808395382,990386.6514528593,226301.95265246855
2025-12-03,3680.TW,-363502.1474248918,-1116725.9139465175,-40715.689188282704
2025-12-04,3680.TW,358984.5507769989,445032.55692319624,357383.92073534057
2025-12-05,3680.TW,-2185659.8967291364,-2767078.2815522915,-192686.1768722446
2025-12-08,3680.TW,1309642.96057127,-305496.3583552567,-122540.87897030794
2025-12-09,3680.TW,-1527237.3204495204,485148.10469136346,94881.26772229123
2025-12-10,3680.TW,-468575.1296482184,25713.296445934677,53248.90188828952
2025-12-11,3680.TW,-403559.3506365128,-646035.720896319,-373565.200485095
2025-12-12,3680.TW,725578.7677385713,-1068743.6635277797,-9099.556893838031
2025-12-15,3680.TW,2993450.0183958896,7001982.8646569485,595059.190436214
2025-12-16,3680.TW,-199192.51695849444,-1596064.6383175622,185691.32414884132
2025-12-17,3680.TW,-302359.6334713489,293438.43116966134,281802.1354714061
2025-12-18,3680.TW,557663.2794045298,-444524.0126680718,650834.1845557254
2025-12-19,3680.TW,808904.6650666954,250783.71537962585,-3713.4953268611134
2025-12-22,3680.TW,529923.520988922,-123585.51974144534,239212.6657181537
2025-12-23,3680.TW,703405.7017371103,536841.4078074838,334021.0901957208
2025-12-24,3680.TW,-121668.63173642053,-1314064.924405076,-339775.360442748
2025-12-25,3680.TW,341672.7914019746,-790667.9808768725,280242.0852754689
2025-12-26,3680.TW,571418.3477953549,-179333.46965595434,-34064.046837271366
2025-12-29,3680.TW,462609.719114956,-211373.21567506573,-51023.97931043074
2025-12-30,3680.TW,-1346352.5290472258,-1296926.6361139778,-29909.45577727654
2025-12-31,3680.TW,1319089.708928312,-755628.3555864594,306506.6282114144
2026-01-01,3680.TW,-639719.808951868,-48875.3227533843,-393307.0786027559
2026-01-02,3680.TW,347659.20035011205,1400748.704379351,385646.7435997907
2026-01-05,3680.TW,-86050.95126686586,-968918.027852257,-275522.7371982393
2026-01-06,3680.TW,-376345.4540678784,-516474.7748626208,-349980.34439410554
2026-01-07,3680.TW,-560439.1863070447,211595.527547002,-151713.3357314064
2026-01-08,3680.TW,-1558100.785282553,-31654.032578745246,491998.3638827916
2026-01-09,3680.TW,-306745.3967542096,497255.0612368539,706513.7439200012
2026-01-12,3680.TW,1919459.8228892104,1657263.3382998412,1018717.2596179442
2026-01-13,3680.TW,-491799.94587432605,-1884917.3073491284,-565706.5803756074
2026-01-14,3680.TW,-355051.2585583407,692433.1336684596,-49525.45109214335
2026-01-15,3680.TW,1314938.9453807813,-574054.1401315618,104821.82652047218
2026-01-16,3680.TW,-101825.45244330066,619878.7948915587,282379.2668274565
2026-01-19,3680.TW,-1388287.1496357247,1365377.1250342147,-1139896.2016405954
2026-01-20,3680.TW,1451626.855911286,-950956.0029903571,517019.25817812805
2026-01-21,3680.TW,273633.76620880666,-2097630.554570539,-805967.8112456007
2026-01-22,3680.TW,-714836.1749157498,296446.6624191805,-266717.53140403476
2026-01-23,3680.TW,829925.8148927137,3746854.726198586,-372408.7112022409
2026-01-26,3680.TW,767754.92815399,-514887.68057473167,326937.626426997
2026-01-27,3680.TW,-306234.8940160093,341940.18237849954,-306914.94650407595
2026-01-28,3680.TW,-390241.42821816663,627949.6416971252,246959.34063187806
2026-01-29,3680.TW,995659.2358857788,343118.83794434747,449450.1373599243
2026-01-30,3680.TW,-253483.45616250997,434347.91634761967,-763735.7385767888
2026-02-02,3680.TW,50993.234281507575,-740761.9962892812,235121.2038911768
2026-02-03,3680.TW,854250.269452759,-92901.83388632408,227689.41684017237
2026-02-04,3680.TW,-996112.46814077,-88144.90132173462,-713409.9903433246
2026-02-05,3680.TW,867006.485326987,-2151361.767984704,-242649.85915148692
2026-02-06,3680.TW,-664012.8220139691,-1613824.2135021081,641599.453143812
2026-02-09,3680.TW,-1208321.3746804446,-1972198.3877089673,238911.47106679334
2026-02-10,3680.TW,9123.338657453685,-247549.112061541,407523.02646894613
2026-02-11,3680.TW,-263015.9494304616,-962245.545813361,430497.1248186394
2026-02-12,3680.TW,467453.85252163454,-306103.25885123876,614000.1210940401
2026-02-13,3680.TW,-851172.5836032472,-1255852.092032272,286777.85648370953
2026-02-16,3680.TW,763730.9253739875,495713.2309340443,697112.5120596545
2026-02-17,3680.TW,-522251.4770184471,699869.0674985748,211943.9533700405
2026-02-18,3680.TW,-587221.7984387696,3313056.028247993,1620168.9006367666
2026-02-19,3680.TW,647658.690382023,669417.4891896986,63081.97823058228
2026-02-20,3680.TW,431712.6905644008,535051.9066012678,28415.52483339263
2026-02-23,3680.TW,259811.7534869762,1007154.959152852,863131.9167218143
2026-02-24,3680.TW,6215.896092163304,-1850568.9532464938,-83186.92800946784
2026-02-25,3680.TW,-233110.39868468643,1377653.6337872865,-197425.7533270268
2026-02-26,3680.TW,504382.8731755192,-1509024.3448682418,262446.9697147612
2026-02-27,3680.TW,508616.2800779367,-931877.7636147501,75174.80898278931
2026-03-02,3680.TW,1233183.6160723018,1670682.5059119093,327389.42946221173
2026-03-03,3680.TW,566670.7734455351,166677.82472034142,-518855.2556082248
2026-03-04,3680.TW,-466929.0939433008,-276292.6256090148,-480089.7986418407
2026-03-05,3680.TW,-2049594.7821391884,137663.60831926222,-119916.96053102295
2026-03-06,3680.TW,110546.66450473624,105658.65558761552,-265024.4290942064
2026-03-09,3680.TW,2122051.265245282,-199497.46295620926,-145613.6139350584
2026-03-10,3680.TW,-991378.5598339147,-866614.3290173765,1108838.0780855364
2026-03-11,3680.TW,-1027347.0714264975,931566.5479790232,-229568.81070321734
2026-03-12,3680.TW,-510419.873592776,434448.5943279553,-84302.09737581766
2026-03-13,3680.TW,1018285.3059328526,-1520228.3194592446,765623.6025962472
2026-03-16,3680.TW,-17048.21063391364,-1180518.7138250663,-192248.66806415713
2026-03-17,3680.TW,-1329918.4916814717,955972.7491028614,-297351.6713611361
2026-03-18,3680.TW,-1266986.2486310964,654969.8385592408,404344.2065761329
2026-03-19,3680.TW,890898.7370372105,1751871.496083139,332560.20488727256
2026-03-20,3680.TW,-959807.6619270353,1550533.1377844368,235007.96697965835
2026-03-23,3680.TW,5249793.138543518,19892.846550989372,-134377.8047975851
2026-03-24,3680.TW,223062.71062831258,215348.6394343532,75411.90279024703
2026-03-25,3680.TW,-214946.35673853164,-643322.1202477338,30438.33907262166
2026-03-26,3680.TW,415182.03423104755,-471145.1439603137,571521.1494601914
2026-03-27,3680.TW,2886268.4302529385,-4199413.883015915,-987841.598067861
2026-03-30,3680.TW,-2301908.715043419,911455.1898858196,538694.5204808167
2026-03-31,3680.TW,1740229.6313454297,987809.653926309,1096156.301542101
2026-04-01,3680.TW,1164287.9543470256,1165433.9062675864,-189237.1319009589
2026-04-02,3680.TW,462675.9829195358,-192651.85403579642,-70816.08138285646
2026-04-03,3680.TW,3158164.175543433,1667897.9674443307,654808.8772846856
2026-04-06,3680.TW,-403193.6333577398,-587988.7456555185,-215843.12317764066
2026-04-07,3680.TW,-442584.9376077855,-42697.5613581604,-234191.4560212637
2026-04-08,3680.TW,2130678.6519524343,1470486.571635448,119706.29822623913
2026-04-09,3680.TW,1113915.8458491731,-19540.023375634017,158106.1455387909
2026-04-10,3680.TW,-2218869.7275162344,-2542218.232664108,141251.21914084457
2026-04-13,3680.TW,-217316.96159495105,-252927.82694970255,-212029.33790960035
2026-04-14,3680.TW,-1134816.8324694487,741360.385835427,-496166.90419259935
2026-04-15,3680.TW,973452.3170376532,-2633558.204130405,1566260.3138616611
2026-04-16,3680.TW,2765036.0712886765,521849.58513149025,356478.05085752346
2026-04-17,3680.TW,-1459651.9052145935,29774.260280723684,-52071.09660357844
2026-04-20,3680.TW,-968967.9789291965,2068251.8834477528,-62824.475314710275
2026-04-21,3680.TW,420906.4398168175,-235130.2668093862,-257688.78656693466
2026-04-22,3680.TW,-320088.7251552216,945090.4257421957,33086.84058282219
2026-04-23,3680.TW,-501025.8933140581,-220128.3896513911,-571550.5254281535
2026-04-24,3680.TW,-616341.4940972683,861058.1603977352,-414792.6495903793
2026-04-27,3680.TW,330015.2353259626,-2275418.5660139318,-397455.8560205382
2026-04-28,3680.TW,-382947.7128206755,-1339527.0264537698,-414693.86720535945
2026-04-29,3680.TW,-809979.6027792942,-1048155.268277659,742795.7484593085
2026-04-30,3680.TW,794719.7297442637,657830.2821660971,253391.08879150933
2026-05-01,3680.TW,405781.013566696,-1064965.8590338458,-108275.11383269887
2026-05-04,3680.TW,704715.4307970562,2402595.919790065,723033.8896412675
2026-05-05,3680.TW,-476352.63611541135,280809.29158235237,656846.6203054381
2026-05-06,3680.TW,-1104380.3403653626,1214043.2609908243,304642.39218790166
2026-05-07,3680.TW,-1799382.8966320143,585720.1273258657,-612843.8416938768
2026-05-08,3680.TW,-831474.2062647159,-1906082.2034599532,826041.4296813007
2026-05-11,3680.TW,-1100838.3737637345,477142.69170752505,-511335.2678097603
2026-05-12,3680.TW,1336281.2164478265,1469976.854928337,-796554.2324580422
2026-05-13,3680.TW,-3773379.6893016743,3701877.1390351066,421557.4080962531
2026-05-14,3680.TW,-2720263.493735725,939764.2745959051,-601775.0204562342
2026-05-15,3680.TW,96251.69736675094,-45036.65519810637,-377729.27142661426
2026-05-18,3680.TW,-471588.0189959007,1158088.8865801995,-105256.6176010795
2026-05-19,3680.TW,835285.752679104,4713561.523859501,782193.6032183286
2026-05-20,3680.TW,-102654.95026635603,-557894.6298057372,-126315.5830279752
2026-05-21,3680.TW,-829748.7150180002,-591535.4566065758,-584127.788536671
2026-05-22,3680.TW,-1549177.2675649892,1631340.0534808962,-12119.115471839781
2026-05-25,3680.TW,-1198055.3098060058,-921030.0311339526,-144580.19522143807
2026-05-26,3680.TW,-767855.1714318587,2429008.2343245237,-233645.06052311815
2026-05-27,3680.TW,-2378664.6753733084,2454070.952570568,102136.95073956832
2026-05-28,3680.TW,1050712.7630822095,1006735.0156201703,256241.0131821457
2026-05-29,3680.TW,248465.55481064582,148523.02663646743,-101698.91953831742
2026-06-01,3680.TW,276213.25093428686,198085.46079278205,346169.1593679752
2026-06-02,3680.TW,-1280540.2919190738,237702.20210600493,-368155.99764544296
2026-06-03,3680.TW,-848710.3491740726,963293.535116602,187208.53205392623
2026-06-04,3680.TW,1334030.6290100818,-44218.34739553461,-520611.9068890683
2026-06-05,3680.TW,-322285.0326433181,79349.1995905873,194223.2676076427
2026-06-08,3680.TW,-1579932.2012640978,-245504.7266070631,-2440049.4944897494
2026-06-09,3680.TW,43419.83845487611,1017127.2121533082,589246.9588498198
2026-06-10,3680.TW,-985354.7970992705,189188.24992157563,241198.9686006836
2026-06-11,3680.TW,-201311.5592429529,1463739.5745100256,125243.92678793555
2026-06-12,3680.TW,135468.694721443,-1168511.5464600888,-331887.2936447822
2026-06-15,3680.TW,1963607.8364348644,87271.64488928154,164480.80710852868
2026-06-16,3680.TW,1800136.9858090116,-820150.5540738361,-107399.71933065428
2026-06-17,3680.TW,967365.5266515838,-880179.252621382,406841.2818882448
2026-06-18,3680.TW,41231.50623853602,-142505.05678047368,-623981.1030872705
2026-06-19,3680.TW,-199043.19147292554,51753.049884595704,100509.6353489215
2026-06-22,3680.TW,354454.0685178287,-1744777.3897480404,265848.5049700874
2026-06-23,3680.TW,-440690.5140484356,481727.75043349864,73502.66801317183
2026-06-24,3680.TW,-374266.8184928552,1166802.3819417122,328208.0061304171
2026-06-25,3680.TW,40304.650560435424,487231.0083468289,-350809.70263751986
2026-06-26,3680.TW,739858.3163255574,1326804.473891609,-145052.8636362132
2026-06-29,3680.TW,3052348.130142164,-1620170.1257072135,-312598.885541457
2026-06-30,3680.TW,683397.9922502198,-162866.72025545881,-417089.70096116455
2026-07-01,3680.TW,2650577.675477207,-894400.4631314636,-194871.92908828708
2026-07-02,3680.TW,-866346.1284076556,634508.0712076313,142601.93023178814
2026-07-03,3680.TW,-1081175.5279916422,-250735.63555397722,-602452.933870369
2026-07-06,3680.TW,-2664920.5462039933,-2441414.9189855857,990607.0435578626
2026-07-07,3680.TW,672028.8869911076,-1532372.1229916832,962525.9114721653
2026-07-08,3680.TW,-2449032.5647374974,-1131955.291109591,144140.1846108234
2026-07-09,3680.TW,217489.5650161325,499069.3542746824,193994.2581388171
2026-07-10,3680.TW,-1566818.0354804108,117761.42361796144,335014.20354966517
2026-07-13,3680.TW,1462396.451511991,-1503608.7990948178,-652723.3371908304
2026-07-14,3680.TW,19457.902030521807,-140309.59331231978,-101591.39963260372
2026-07-15,3680.TW,351192.6523987037,-176093.81198501115,231943.59147613464
2026-07-16,3680.TW,1284601.3994821145,-270502.8841788841,374439.6937636314
2026-07-17,3680.TW,-1280668.824355701,-1185513.5230287195,-928228.0156262412
2026-07-20,3680.TW,146647.10872039243,-239137.15555590767,185744.4817701542
2026-07-21,3680.TW,766625.313925051,1934612.80000169,56453.66415626579
2026-07-22,3680.TW,1794.0564884553314,474887.54193137685,-67566.2947817638
2026-07-23,3680.TW,-861084.2752850131,607951.9449454448,-417477.5700413927
2026-07-24,3680.TW,474900.6241267333,2344930.136705613,1176117.8180032037
2026-07-27,3680.TW,395441.88102895545,-853409.2648441043,25953.716265007126
2026-07-28,3680.TW,-477890.4518420844,-421243.3121966468,501931.2688505745
2026-07-29,3680.TW,-99067.67874877575,151973.2398017999,115352.82231956115
2026-07-30,3680.TW,-6735.4617103364435,53952.15149325294,-171795.86943132756
2026-07-31,3680.TW,292021.9544740137,2517843.1388084106,-642660.3103162055
2026-08-03,3680.TW,-759950.2678862164,856519.8315411444,18101.021259925416
2026-08-04,3680.TW,1896394.8828850216,1038394.7410108553,-393088.4228857079
2025-10-01,3711.TW,319804.221809491,2123498.1262952075,598530.8110871857
2025-10-02,3711.TW,550896.6720947025,-1094710.9804888018,-401529.3823494983
2025-10-03,3711.TW,-1357524.504846621,573625.2518302439,1070911.4877735937
2025-10-06,3711.TW,-200000.91256920475,-667945.0533536513,-51641.419278121306
2025-10-07,3711.TW,-80204.06462685837,1234051.293407248,-323328.6485211142
2025-10-08,3711.TW,367651.34136236715,-36871.93852376596,-298096.5437052553
2025-10-09,3711.TW,1117076.5878543577,23431.190524149424,-541538.014736013
2025-10-10,3711.TW,536284.6372917014,-3593658.7238283637,17176.802607499547
2025-10-13,3711.TW,1774057.788953672,883617.6973568365,-67860.02524647923
2025-10-14,3711.TW,-838387.7340756941,-2432775.456771991,-653340.7488695034
2025-10-15,3711.TW,-22469.43294899538,1980115.9923387375,105142.82899916347
2025-10-16,3711.TW,550600.4566172702,411303.5650445017,969822.086803481
2025-10-17,3711.TW,129268.14492757109,1571936.6525396165,-439182.7565181082
2025-10-20,3711.TW,1657910.9075089763,961503.0853446024,463618.80096379184
2025-10-21,3711.TW,-109424.2922641969,1280527.314498383,253598.98488341144
2025-10-22,3711.TW,-1282591.345282621,1440881.1406045514,-1273353.5804397787
2025-10-23,3711.TW,3990339.2662571906,2525012.663025913,898879.3772305083
2025-10-24,3711.TW,2893680.7533200593,-1215809.6046344573,183885.05127206462
2025-10-27,3711.TW,1599792.3981079366,-1963691.6818980726,341457.3810529632
2025-10-28,3711.TW,-2012681.3007723629,-2364974.024817358,-484053.27205223264
2025-10-29,3711.TW,-4096016.188412186,59059.4607292022,476025.82601362164
2025-10-30,3711.TW,-486714.849239014,-730509.0098036533,-994268.8403640406
2025-10-31,3711.TW,-305923.5516381249,-1669208.0802193817,-249849.89338598622
2025-11-03,3711.TW,1392042.5958843348,-2049931.3141109883,-374792.42575153726
2025-11-04,3711.TW,-1073398.0017126391,22787.418067452396,147449.85534594324
2025-11-05,3711.TW,95450.54747368429,517946.3933754737,-716214.7049073484
2025-11-06,3711.TW,-4734023.037346765,-673402.3081816495,1499610.7286296668
2025-11-07,3711.TW,-1280790.6622682514,-1045590.9706630448,-178145.062853622
2025-11-10,3711.TW,-504796.34406539984,-562153.3819295148,67151.24860008413
2025-11-11,3711.TW,3013220.58942804,2760157.5953719397,411858.1861187701
2025-11-12,3711.TW,4054405.846523322,4653384.777284944,2907763.083552027
2025-11-13,3711.TW,-1549846.101967538,550521.7203248297,-47129.43655919083
2025-11-14,3711.TW,-2779661.661094279,991775.1969487695,-141761.21135226422
