"Root","Lang","Ext","Bytes","Modified","Path"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","85538","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\series\test_constructors.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","9954","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\series\test_cumulative.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","17405","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\series\test_formats.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","1346","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\series\test_iteration.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","18134","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\series\test_logical_ops.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","2593","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\series\test_missing.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","1338","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\series\test_npfuncs.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","7109","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\series\test_reductions.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","2667","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\series\test_subclass.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","15370","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\series\test_ufunc.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","1620","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\series\test_unary.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","668","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\series\test_validate.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","0","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\series\__init__.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","3967","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\strings\conftest.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","6785","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\strings\test_api.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","13361","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\strings\test_case_justify.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","14187","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\strings\test_cat.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","28906","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\strings\test_extract.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","59872","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\strings\test_find_replace.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","2629","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\strings\test_get_dummies.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","24913","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\strings\test_split_partition.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","33173","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\strings\test_strings.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","4013","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\strings\test_string_array.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","587","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\strings\__init__.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","142951","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tools\test_to_datetime.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","26471","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tools\test_to_numeric.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","2083","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tools\test_to_time.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","13482","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tools\test_to_timedelta.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","0","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tools\__init__.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","0","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tseries\__init__.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","1540","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_api.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","10750","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_array_to_datetime.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","1921","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_ccalendar.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","4696","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_conversion.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","1352","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_fields.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","717","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_libfrequencies.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","5097","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_liboffsets.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","922","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_npy_units.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","7889","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_np_datetime.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","4535","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_parse_iso8601.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","14512","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_parsing.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","3423","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_period.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","1404","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_resolution.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","3940","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_strptime.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","4813","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_timedeltas.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","5608","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_timezones.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","6660","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_to_offset.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","961","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\test_tzconversion.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","0","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\tslibs\__init__.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","1183","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\conftest.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","16852","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_assert_almost_equal.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","1045","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_assert_attr_equal.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","2706","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_assert_categorical_equal.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","3831","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_assert_extension_array_equal.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","14631","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_assert_frame_equal.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","10505","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_assert_index_equal.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","2651","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_assert_interval_array_equal.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","6624","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_assert_numpy_array_equal.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","10123","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_assert_produces_warning.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","16068","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_assert_series_equal.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","1758","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_deprecate.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","2186","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_deprecate_kwarg.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","3965","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_deprecate_nonkeyword_arguments.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","1492","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_doc.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","13947","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_hashing.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","313","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_numba.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","1231","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_rewrite_warning.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","1169","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\util\test_shares_memory.py"
